gene/TE	../../STAR_v252_mapping/CGND_12856/HRA-00020-2_PE.bam
"MLIP-IT1"	2
"MLKL"	39
"MLLT1"	968
"MLLT10"	1141
"MLLT10P1"	6
"MLLT11"	2436
"MLLT3"	844
"MLLT6"	1932
"MLN"	0
"MLNR"	0
"MLPH"	3
"MLST8"	319
"MLX"	203
"MLXIP"	425
"MLXIPL"	126
"MLYCD"	131
"MMAA"	267
"MMAB"	289
"MMACHC"	141
"MMADHC"	486
"MMD"	945
"MMD2"	174
"MME"	40
"MMEL1"	0
"MMGT1"	883
"MMP1"	0
"MMP10"	0
"MMP11"	5
"MMP12"	0
"MMP13"	0
"MMP14"	59
"MMP15"	105
"MMP16"	1738
"MMP17"	313
"MMP19"	1
"MMP2"	34
"MMP2-AS1"	0
"MMP20"	0
"MMP21"	1
"MMP23A"	2
"MMP23B"	2
"MMP24"	264
"MMP24-AS1-EDEM2"	64
"MMP24OS"	300
"MMP25"	2
"MMP25-AS1"	24
"MMP26"	0
"MMP27"	0
"MMP28"	76
"MMP3"	2
"MMP7"	0
"MMP8"	1
"MMP9"	3
"MMRN1"	24
"MMRN2"	89
"MMS19"	738
"MMS22L"	185
"MN1"	291
"MNAT1"	607
"MND1"	11
"MNDA"	46
"MNS1"	120
"MNT"	459
"MNX1"	0
"MNX1-AS1"	2
"MNX1-AS2"	0
"MOAP1"	2196
"MOB1A"	708
"MOB1B"	1567
"MOB2"	140
"MOB3A"	194
"MOB3B"	1401
"MOB3C"	99
"MOB4"	552
"MOBP"	16564
"MOCOS"	6
"MOCS1"	310
"MOCS2"	962
"MOCS3"	98
"MOG"	2785
"MOGAT1"	5
"MOGAT2"	0
"MOGAT3"	0
"MOGS"	197
"MOK"	210
"MON1A"	145
"MON1B"	507
"MON2"	3670
"MORC1"	4
"MORC1-AS1"	0
"MORC2"	493
"MORC2-AS1"	6
"MORC3"	1273
"MORC4"	156
"MORF4L1"	4289
"MORF4L2"	3392
"MORF4L2-AS1"	17
"MORN1"	82
"MORN2"	126
"MORN3"	21
"MORN4"	363
"MORN5"	3
"MOS"	0
"MOSPD1"	117
"MOSPD2"	898
"MOSPD3"	71
"MOV10"	84
"MOV10L1"	31
"MOXD1"	276
"MOXD2P"	0
"MPC1"	544
"MPC1L"	0
"MPC2"	827
"MPDU1"	193
"MPDZ"	4307
"MPEG1"	39
"MPG"	92
"MPHOSPH10"	556
"MPHOSPH6"	308
"MPHOSPH8"	2010
"MPHOSPH9"	882
"MPI"	369
"MPIG6B"	0
"MPL"	34
"MPLKIP"	133
"MPND"	130
"MPO"	13
"MPP1"	509
"MPP2"	942
"MPP3"	64
"MPP4"	8
"MPP5"	1996
"MPP6"	2550
"MPP7"	364
"MPPE1"	285
"MPPED1"	858
"MPPED2"	430
"MPRIP"	5294
"MPST"	146
"MPV17"	287
"MPV17L"	188
"MPV17L2"	50
"MPZ"	18
"MPZL1"	475
"MPZL2"	62
"MPZL3"	20
"MR1"	153
"MRAP"	1
"MRAP2"	373
"MRAS"	2039
"MRC1"	58
"MRC2"	85
"MRE11"	466
"MREG"	132
"MRFAP1"	3548
"MRFAP1L1"	1203
"MRGBP"	93
"MRGPRD"	0
"MRGPRE"	2
"MRGPRF"	4
"MRGPRF-AS1"	0
"MRGPRG"	0
"MRGPRG-AS1"	0
"MRGPRX1"	0
"MRGPRX2"	0
"MRGPRX3"	1
"MRGPRX4"	0
"MRI1"	197
"MRLN"	2
"MRM1"	54
"MRM2"	175
"MRM3"	79
"MRNIP"	152
"MRO"	797
"MROH1"	491
"MROH2A"	3
"MROH2B"	0
"MROH3P"	0
"MROH5"	0
"MROH6"	9
"MROH7"	151
"MROH7-TTC4"	287
"MROH8"	126
"MROH9"	0
"MRPL1"	237
"MRPL10"	177
"MRPL11"	100
"MRPL12"	165
"MRPL13"	141
"MRPL14"	92
"MRPL15"	466
"MRPL16"	172
"MRPL17"	153
"MRPL18"	301
"MRPL19"	2199
"MRPL2"	142
"MRPL20"	217
"MRPL21"	109
"MRPL22"	216
"MRPL23"	96
"MRPL23-AS1"	0
"MRPL24"	243
"MRPL27"	203
"MRPL28"	245
"MRPL3"	727
"MRPL30"	819
"MRPL32"	230
"MRPL33"	152
"MRPL34"	170
"MRPL35"	848
"MRPL36"	61
"MRPL37"	371
"MRPL38"	247
"MRPL39"	307
"MRPL4"	203
"MRPL40"	148
"MRPL41"	295
"MRPL42"	931
"MRPL42P5"	20
"MRPL43"	192
"MRPL44"	252
"MRPL45"	280
"MRPL45P2"	92
"MRPL46"	156
"MRPL47"	252
"MRPL48"	171
"MRPL49"	287
"MRPL50"	330
"MRPL51"	251
"MRPL52"	75
"MRPL53"	63
"MRPL54"	82
"MRPL55"	124
"MRPL57"	258
"MRPL58"	85
"MRPL9"	218
"MRPS10"	478
"MRPS11"	321
"MRPS12"	71
"MRPS14"	473
"MRPS15"	179
"MRPS16"	642
"MRPS17"	115
"MRPS18A"	156
"MRPS18B"	297
"MRPS18C"	195
"MRPS2"	163
"MRPS21"	496
"MRPS22"	342
"MRPS23"	428
"MRPS24"	70
"MRPS25"	636
"MRPS26"	185
"MRPS27"	760
"MRPS28"	207
"MRPS30"	777
"MRPS30-DT"	280
"MRPS31"	287
"MRPS31P5"	227
"MRPS33"	176
"MRPS34"	184
"MRPS35"	666
"MRPS36"	189
"MRPS5"	502
"MRPS6"	154
"MRPS7"	264
"MRPS9"	327
"MRRF"	311
"MRS2"	501
"MRS2P2"	0
"MRTO4"	263
"MRVI1"	1141
"MRVI1-AS1"	8
"MS4A1"	0
"MS4A10"	0
"MS4A12"	0
"MS4A13"	0
"MS4A14"	18
"MS4A15"	0
"MS4A18"	0
"MS4A2"	1
"MS4A3"	0
"MS4A4A"	31
"MS4A4E"	3
"MS4A5"	0
"MS4A6A"	73
"MS4A6E"	0
"MS4A7"	88
"MS4A8"	5
"MSANTD1"	25
"MSANTD2"	284
"MSANTD3"	186
"MSANTD3-TMEFF1"	775
"MSANTD4"	1144
"MSC"	18
"MSC-AS1"	123
"MSGN1"	0
"MSH2"	987
"MSH3"	811
"MSH4"	70
"MSH5"	24
"MSH5-SAPCD1"	24
"MSH6"	907
"MSI1"	88
"MSI2"	1739
"MSL1"	1791
"MSL2"	1059
"MSL3"	382
"MSL3P1"	21
"MSLN"	0
"MSMB"	0
"MSMO1"	1109
"MSMP"	1
"MSN"	1120
"MSR1"	72
"MSRA"	377
"MSRB1"	70
"MSRB2"	256
"MSRB3"	263
"MSS51"	122
"MST1"	21
"MST1L"	4
"MST1P2"	12
"MST1R"	6
"MSTN"	31
"MSTO1"	72
"MSTO2P"	110
"MSX1"	46
"MSX2"	10
"MSX2P1"	0
"MT1A"	11
"MT1B"	0
"MT1DP"	1
"MT1E"	207
"MT1F"	103
"MT1G"	111
"MT1H"	11
"MT1HL1"	0
"MT1IP"	0
"MT1JP"	0
"MT1L"	2
"MT1M"	68
"MT1X"	159
"MT2A"	376
"MT3"	901
"MT4"	2
"MTA1"	492
"MTA2"	488
"MTA3"	1297
"MTAP"	415
"MTBP"	156
"MTCH1"	3014
"MTCH2"	916
"MTCL1"	652
"MTCP1"	27
"MTDH"	2540
"MTERF1"	284
"MTERF2"	242
"MTERF3"	175
"MTERF4"	542
"MTF1"	531
"MTF2"	727
"MTFMT"	145
"MTFP1"	17
"MTFR1"	145
"MTFR1L"	533
"MTFR2"	5
"MTG1"	194
"MTG2"	125
"MTHFD1"	713
"MTHFD1L"	404
"MTHFD2"	78
"MTHFD2L"	368
"MTHFD2P1"	0
"MTHFR"	363
"MTHFS"	43
"MTHFSD"	156
"MTIF2"	450
"MTIF3"	368
"MTM1"	455
"MTMR1"	685
"MTMR10"	2101
"MTMR11"	98
"MTMR12"	1032
"MTMR14"	225
"MTMR2"	1616
"MTMR3"	1254
"MTMR4"	1747
"MTMR6"	1542
"MTMR7"	1494
"MTMR8"	39
"MTMR9"	2251
"MTMR9LP"	31
"MTNR1A"	6
"MTNR1B"	0
"MTO1"	324
"MTOR"	1946
"MTOR-AS1"	0
"MTPAP"	897
"MTPN"	1727
"MTR"	2189
"MTREX"	1376
"MTRF1"	128
"MTRF1L"	377
"MTRNR2L1"	0
"MTRNR2L10"	0
"MTRNR2L2"	1
"MTRNR2L3"	0
"MTRNR2L4"	0
"MTRNR2L5"	0
"MTRNR2L6"	0
"MTRNR2L7"	0
"MTRNR2L8"	0
"MTRNR2L9"	0
"MTRR"	749
"MTSS1"	1097
"MTSS1L"	3654
"MTTP"	18
"MTURN"	35029
"MTUS1"	3217
"MTUS2"	761
"MTUS2-AS1"	1
"MTVR2"	1
"MTX1"	78
"MTX2"	548
"MTX3"	1527
"MUC1"	14
"MUC12"	3
"MUC13"	0
"MUC15"	0
"MUC16"	2
"MUC17"	0
"MUC19"	11
"MUC2"	0
"MUC20"	81
"MUC21"	0
"MUC22"	0
"MUC3A"	1
"MUC4"	1
"MUC5AC"	0
"MUC5B"	0
"MUC6"	0
"MUC7"	0
"MUCL1"	3
"MUL1"	239
"MUM1"	1035
"MUM1L1"	423
"MUS81"	162
"MUSK"	5
"MUSTN1"	11
"MUT"	969
"MUTYH"	76
"MVB12A"	43
"MVB12B"	1503
"MVD"	172
"MVK"	159
"MVP"	232
"MX1"	384
"MX2"	34
"MXD1"	491
"MXD3"	13
"MXD4"	383
"MXI1"	1602
"MXRA5"	27
"MXRA7"	1211
"MXRA8"	16
"MYADM"	665
"MYADML"	0
"MYADML2"	23
"MYB"	10
"MYBBP1A"	474
"MYBL1"	173
"MYBL2"	0
"MYBPC1"	571
"MYBPC2"	3
"MYBPC3"	2
"MYBPH"	1
"MYBPHL"	22
"MYC"	50
"MYCBP"	15
"MYCBP2"	14891
"MYCBP2-AS1"	4
"MYCBPAP"	28
"MYCL"	17
"MYCN"	110
"MYCNOS"	4
"MYCNUT"	0
"MYCT1"	65
"MYD88"	52
"MYDGF"	98
"MYEF2"	2430
"MYEOV"	0
"MYF5"	0
"MYF6"	0
"MYH1"	4
"MYH10"	4318
"MYH11"	39
"MYH13"	0
"MYH14"	947
"MYH15"	176
"MYH16"	0
"MYH2"	0
"MYH3"	46
"MYH4"	4
"MYH6"	0
"MYH7"	43
"MYH7B"	199
"MYH8"	0
"MYH9"	2206
"MYHAS"	1
"MYL1"	0
"MYL10"	0
"MYL12A"	234
"MYL12B"	812
"MYL2"	0
"MYL3"	11
"MYL4"	0
"MYL5"	29
"MYL6"	1206
"MYL6B"	349
"MYL7"	2
"MYL9"	38
"MYLIP"	401
"MYLK"	1492
"MYLK-AS1"	20
"MYLK-AS2"	6
"MYLK2"	4
"MYLK3"	37
"MYLK4"	66
"MYLPF"	0
"MYMK"	2
"MYMX"	0
"MYNN"	498
"MYO10"	2236
"MYO15A"	75
"MYO15B"	289
"MYO16"	366
"MYO16-AS1"	0
"MYO18A"	2516
"MYO18B"	4
"MYO19"	239
"MYO1A"	9
"MYO1B"	583
"MYO1C"	123
"MYO1D"	1178
"MYO1E"	818
"MYO1F"	71
"MYO1G"	15
"MYO1H"	6
"MYO3A"	6
"MYO3B"	10
"MYO5A"	14299
"MYO5B"	193
"MYO5C"	282
"MYO6"	3477
"MYO7A"	79
"MYO7B"	4
"MYO9A"	3549
"MYO9B"	1134
"MYOC"	0
"MYOCD"	15
"MYOD1"	0
"MYOF"	164
"MYOG"	1
"MYOM1"	197
"MYOM2"	354
"MYOM3"	1
"MYORG"	721
"MYOSLID"	1
"MYOT"	105
"MYOZ1"	3
"MYOZ2"	29
"MYOZ3"	22
"MYPN"	2
"MYPOP"	213
"MYRF"	3217
"MYRFL"	19
"MYRIP"	922
"MYSM1"	2299
"MYT1"	183
"MYT1L"	4129
"MYT1L-AS1"	0
"MYZAP"	14
"MZB1"	0
"MZF1"	135
"MZF1-AS1"	15
"MZT1"	459
"MZT2A"	218
"MZT2B"	384
"N4BP1"	1033
"N4BP2"	527
"N4BP2L1"	846
"N4BP2L2"	2867
"N4BP2L2-IT2"	779
"N4BP3"	144
"N6AMT1"	223
"NAA10"	192
"NAA11"	0
"NAA15"	1261
"NAA16"	528
"NAA20"	348
"NAA25"	1320
"NAA30"	1023
"NAA35"	1208
"NAA38"	159
"NAA40"	220
"NAA50"	1548
"NAA60"	310
"NAAA"	187
"NAALAD2"	574
"NAALADL1"	2
"NAALADL2"	118
"NAALADL2-AS1"	0
"NAALADL2-AS2"	0
"NAALADL2-AS3"	0
"NAB1"	1269
"NAB2"	194
"NABP1"	78
"NABP2"	269
"NACA"	1460
"NACA2"	0
"NACAD"	1644
"NACAP1"	0
"NACC1"	809
"NACC2"	2172
"NADK"	267
"NADK2"	1269
"NADSYN1"	265
"NAE1"	653
"NAF1"	442
"NAGA"	120
"NAGK"	274
"NAGLU"	98
"NAGPA"	231
"NAGPA-AS1"	16
"NAGS"	11
"NAIF1"	41
"NAIP"	566
"NALCN"	3041
"NALCN-AS1"	4
"NALT1"	0
"NAMA"	23
"NAMPT"	1340
"NANOG"	1
"NANOGNB"	0
"NANOGP8"	12
"NANOS1"	52
"NANOS2"	0
"NANOS3"	16
"NANP"	76
"NANS"	123
"NAP1L1"	6841
"NAP1L2"	2205
"NAP1L3"	3178
"NAP1L4"	1794
"NAP1L5"	1537
"NAP1L6"	5
"NAPA"	1272
"NAPA-AS1"	6
"NAPB"	10953
"NAPEPLD"	2117
"NAPG"	2257
"NAPRT"	14
"NAPSA"	1
"NAPSB"	29
"NARF"	239
"NARFL"	202
"NARS"	2794
"NARS2"	192
"NASP"	1225
"NAT1"	10
"NAT10"	673
"NAT14"	178
"NAT16"	7
"NAT2"	1
"NAT6"	82
"NAT8"	0
"NAT8B"	0
"NAT8L"	2646
"NAT9"	102
"NATD1"	96
"NAV1"	3120
"NAV2"	1873
"NAV2-AS2"	1
"NAV2-AS4"	0
"NAV2-AS5"	0
"NAV3"	3207
"NAXD"	502
"NAXE"	348
"NBAS"	2949
"NBAT1"	14
"NBDY"	225
"NBEA"	7743
"NBEAL1"	994
"NBEAL2"	76
"NBEAP1"	32
"NBL1"	360
"NBN"	1414
"NBPF1"	457
"NBPF10"	180
"NBPF11"	143
"NBPF12"	293
"NBPF13P"	0
"NBPF14"	47
"NBPF15"	335
"NBPF18P"	0
"NBPF19"	226
"NBPF20"	62
"NBPF22P"	0
"NBPF25P"	430
"NBPF26"	196
"NBPF3"	139
"NBPF4"	0
"NBPF6"	4
"NBPF7"	0
"NBPF8"	255
"NBPF9"	280
"NBR1"	2618
"NBR2"	92
"NCALD"	4872
"NCAM1"	11283
"NCAM1-AS1"	0
"NCAM2"	5754
"NCAN"	2366
"NCAPD2"	393
"NCAPD3"	358
"NCAPG"	13
"NCAPG2"	236
"NCAPH"	16
"NCAPH2"	361
"NCBP1"	1027
"NCBP2"	670
"NCBP2-AS1"	3
"NCBP2-AS2"	115
"NCBP2L"	6
"NCBP3"	915
"NCCRP1"	0
"NCDN"	5592
"NCEH1"	1976
"NCF1"	13
"NCF1B"	2
"NCF1C"	7
"NCF2"	26
"NCF4"	10
"NCF4-AS1"	0
"NCK1"	271
"NCK1-AS1"	23
"NCK2"	456
"NCKAP1"	6862
"NCKAP1L"	117
"NCKAP5"	758
"NCKAP5L"	281
"NCKIPSD"	894
"NCL"	5199
"NCLN"	268
"NCMAP"	5
"NCOA1"	3789
"NCOA2"	2162
"NCOA3"	873
"NCOA4"	2480
"NCOA5"	280
"NCOA6"	1270
"NCOA7"	4630
"NCOA7-AS1"	0
"NCOR1"	4607
"NCOR1P1"	0
"NCOR2"	2371
"NCR1"	1
"NCR2"	0
"NCR3"	0
"NCR3LG1"	693
"NCRNA00250"	4
"NCRUPAR"	0
"NCS1"	5485
"NCSTN"	765
"NDC1"	383
"NDC80"	4
"NDE1"	382
"NDEL1"	978
"NDFIP1"	6448
"NDFIP2"	3478
"NDFIP2-AS1"	0
"NDN"	456
"NDNF"	21
"NDOR1"	147
"NDP"	256
"NDP-AS1"	1
"NDRG1"	4902
"NDRG2"	7146
"NDRG3"	2246
"NDRG4"	6649
"NDST1"	2303
"NDST1-AS1"	3
"NDST2"	295
"NDST3"	1053
"NDST4"	22
"NDUFA1"	217
"NDUFA10"	1769
"NDUFA11"	225
"NDUFA12"	256
"NDUFA13"	547
"NDUFA2"	158
"NDUFA3"	154
"NDUFA4"	1457
"NDUFA4L2"	21
"NDUFA5"	2511
"NDUFA6"	349
"NDUFA6-AS1"	115
"NDUFA7"	113
"NDUFA8"	357
"NDUFA9"	701
"NDUFAB1"	297
"NDUFAF1"	203
"NDUFAF2"	80
"NDUFAF3"	310
"NDUFAF4"	679
"NDUFAF4P1"	19
"NDUFAF5"	366
"NDUFAF6"	391
"NDUFAF7"	877
"NDUFAF8"	132
"NDUFB1"	90
"NDUFB10"	291
"NDUFB11"	229
"NDUFB2"	268
"NDUFB2-AS1"	10
"NDUFB3"	152
"NDUFB4"	344
"NDUFB5"	772
"NDUFB6"	236
"NDUFB7"	221
"NDUFB8"	946
"NDUFB9"	668
"NDUFC1"	195
"NDUFC2"	531
"NDUFC2-KCTD14"	281
"NDUFS1"	2995
"NDUFS2"	1021
"NDUFS3"	428
"NDUFS4"	272
"NDUFS5"	482
"NDUFS6"	109
"NDUFS7"	323
"NDUFS8"	205
"NDUFV1"	870
"NDUFV2"	578
"NDUFV2-AS1"	18
"NDUFV3"	207
"NEAT1"	12843
"NEB"	143
"NEBL"	5064
"NEBL-AS1"	10
"NECAB1"	8201
"NECAB2"	208
"NECAB3"	278
"NECAP1"	1805
"NECAP2"	192
"NECTIN1"	1492
"NECTIN2"	75
"NECTIN3"	994
"NECTIN3-AS1"	25
"NECTIN4"	0
"NEDD1"	220
"NEDD4"	155
"NEDD4L"	3263
"NEDD8"	279
"NEDD8-MDP1"	271
"NEDD9"	333
"NEFH"	1114
"NEFL"	10618
"NEFM"	5989
"NEGR1"	5002
"NEGR1-IT1"	27
"NEIL1"	100
"NEIL2"	318
"NEIL3"	4
"NEK1"	1362
"NEK10"	510
"NEK11"	278
"NEK2"	16
"NEK3"	299
"NEK4"	627
"NEK5"	26
"NEK6"	434
"NEK7"	1910
"NEK8"	12
"NEK9"	971
"NELFA"	167
"NELFB"	448
"NELFCD"	480
"NELFE"	258
"NELL1"	557
"NELL2"	5804
"NEMF"	2539
"NEMP1"	280
"NEMP2"	73
"NENF"	365
"NEO1"	2938
"NEPRO"	755
"NES"	604
"NET1"	700
"NETO1"	2797
"NETO2"	604
"NEU1"	225
"NEU2"	0
"NEU3"	260
"NEU4"	38
"NEURL1"	987
"NEURL1-AS1"	0
"NEURL1B"	417
"NEURL2"	27
"NEURL3"	3
"NEURL4"	628
"NEUROD1"	102
"NEUROD2"	526
"NEUROD4"	0
"NEUROD6"	593
"NEUROG1"	1
"NEUROG2"	4
"NEUROG3"	0
"NEXMIF"	1432
"NEXN"	39
"NEXN-AS1"	2
"NF1"	7884
"NF1P2"	0
"NF2"	1110
"NFAM1"	14
"NFASC"	7127
"NFAT5"	6490
"NFATC1"	62
"NFATC2"	97
"NFATC2IP"	352
"NFATC3"	984
"NFATC4"	75
"NFE2"	3
"NFE2L1"	3612
"NFE2L2"	1111
"NFE2L3"	26
"NFIA"	3509
"NFIA-AS1"	0
"NFIA-AS2"	12
"NFIB"	2942
"NFIC"	2112
"NFIL3"	195
"NFIX"	4287
"NFKB1"	413
"NFKB2"	33
"NFKBIA"	518
"NFKBIB"	137
"NFKBID"	14
"NFKBIE"	51
"NFKBIL1"	119
"NFKBIZ"	162
"NFRKB"	304
"NFS1"	400
"NFU1"	215
"NFX1"	1017
"NFXL1"	596
"NFYA"	817
"NFYB"	747
"NFYC"	410
"NFYC-AS1"	65
"NGB"	137
"NGDN"	238
"NGEF"	2053
"NGF"	1
"NGFR"	70
"NGLY1"	425
"NGRN"	3796
"NHEG1"	0
"NHEJ1"	71
"NHLH1"	12
"NHLH2"	39
"NHLRC1"	58
"NHLRC2"	1188
"NHLRC3"	632
"NHLRC4"	3
"NHP2"	223
"NHS"	445
"NHS-AS1"	0
"NHSL1"	323
"NHSL2"	198
"NICN1"	342
"NID1"	82
"NID2"	55
"NIF3L1"	271
"NIFK"	261
"NIFK-AS1"	164
"NIM1K"	247
"NIN"	3186
"NINJ1"	125
"NINJ2"	129
"NINL"	165
"NIP7"	115
"NIPA1"	3137
"NIPA2"	485
"NIPAL1"	11
"NIPAL2"	1086
"NIPAL3"	3187
"NIPAL4"	138
"NIPBL"	3342
"NIPBL-AS1"	1154
"NIPSNAP1"	590
"NIPSNAP2"	809
"NIPSNAP3A"	298
"NIPSNAP3B"	277
"NISCH"	2764
"NIT1"	207
"NIT2"	223
"NKAIN1"	61
"NKAIN2"	1330
"NKAIN3"	361
"NKAIN4"	72
"NKAP"	229
"NKAPD1"	448
"NKAPL"	46
"NKAPP1"	60
"NKD1"	242
"NKD2"	47
"NKG7"	1
"NKILA"	4
"NKIRAS1"	817
"NKIRAS2"	109
"NKPD1"	8
"NKRF"	763
"NKTR"	2834
"NKX1-1"	0
"NKX1-2"	12
"NKX2-1"	0
"NKX2-1-AS1"	1
"NKX2-2"	183
"NKX2-3"	0
"NKX2-4"	2
"NKX2-5"	0
"NKX2-6"	0
"NKX2-8"	0
"NKX3-1"	17
"NKX3-2"	0
"NKX6-1"	1
"NKX6-2"	517
"NKX6-3"	5
"NLE1"	100
"NLGN1"	1220
"NLGN1-AS1"	0
"NLGN2"	1767
"NLGN3"	1114
"NLGN4X"	1085
"NLGN4Y"	1246
"NLGN4Y-AS1"	0
"NLK"	2998
"NLN"	1054
"NLRC3"	4
"NLRC4"	14
"NLRC5"	61
"NLRP1"	23
"NLRP10"	0
"NLRP11"	0
"NLRP12"	2
"NLRP13"	0
"NLRP14"	21
"NLRP2"	32
"NLRP2B"	13
"NLRP3"	53
"NLRP4"	0
"NLRP5"	0
"NLRP6"	4
"NLRP7"	0
"NLRP8"	0
"NLRP9"	0
"NLRX1"	72
"NMB"	20
"NMBR"	9
"NMD3"	1006
"NME1"	206
"NME1-NME2"	416
"NME2"	275
"NME3"	126
"NME4"	117
"NME5"	160
"NME6"	124
"NME7"	232
"NME8"	4
"NME9"	148
"NMI"	23
"NMNAT1"	124
"NMNAT2"	3673
"NMNAT3"	119
"NMRAL1"	242
"NMRAL2P"	0
"NMRK1"	240
"NMRK2"	0
"NMS"	0
"NMT1"	2017
"NMT2"	527
"NMU"	14
"NMUR1"	3
"NMUR2"	7
"NNAT"	250
"NNMT"	14
"NNT"	2241
"NNT-AS1"	510
"NOA1"	220
"NOB1"	148
"NOBOX"	2
"NOC2L"	511
"NOC2LP2"	0
"NOC3L"	323
"NOC4L"	69
"NOCT"	114
"NOD1"	69
"NOD2"	1
"NODAL"	0
"NOG"	22
"NOL10"	535
"NOL11"	403
"NOL12"	91
"NOL3"	128
"NOL4"	928
"NOL4L"	832
"NOL4L-DT"	1
"NOL6"	350
"NOL7"	399
"NOL8"	633
"NOL9"	595
"NOLC1"	1389
"NOM1"	331
"NOMO1"	1751
"NOMO2"	1478
"NOMO3"	517
"NONO"	1303
"NOP10"	75
"NOP14"	267
"NOP14-AS1"	128
"NOP16"	67
"NOP2"	138
"NOP53"	525
"NOP53-AS1"	0
"NOP56"	605
"NOP58"	606
"NOP9"	776
"NORAD"	23403
"NOS1"	649
"NOS1AP"	860
"NOS2"	71
"NOS2P3"	1
"NOS3"	69
"NOSIP"	117
"NOSTRIN"	64
"NOTCH1"	904
"NOTCH2"	1566
"NOTCH2NL"	1262
"NOTCH3"	100
"NOTCH4"	103
"NOTO"	0
"NOTUM"	2
"NOV"	219
"NOVA1"	2073
"NOVA1-AS1"	28
"NOVA2"	1776
"NOX1"	2
"NOX3"	2
"NOX4"	70
"NOX5"	11
"NOXA1"	84
"NOXO1"	3
"NOXRED1"	13
"NPAP1"	74
"NPAS1"	57
"NPAS2"	602
"NPAS3"	859
"NPAS4"	3
"NPAT"	1040
"NPB"	16
"NPBWR1"	5
"NPBWR2"	4
"NPC1"	2029
"NPC1L1"	1
"NPC2"	199
"NPDC1"	844
"NPEPL1"	72
"NPEPPS"	2772
"NPFF"	10
"NPFFR1"	15
"NPFFR2"	30
"NPHP1"	204
"NPHP3"	408
"NPHP3-ACAD11"	710
"NPHP3-AS1"	18
"NPHP4"	238
"NPHS1"	4
"NPHS2"	0
"NPIPA1"	60
"NPIPA2"	10
"NPIPA3"	10
"NPIPA5"	80
"NPIPA7"	0
"NPIPA8"	14
"NPIPB11"	43
"NPIPB12"	111
"NPIPB13"	159
"NPIPB15"	43
"NPIPB2"	15
"NPIPB3"	263
"NPIPB4"	229
"NPIPB5"	63
"NPIPB6"	5
"NPIPB8"	0
"NPIPB9"	7
"NPL"	303
"NPLOC4"	905
"NPM1"	2299
"NPM2"	248
"NPM3"	26
"NPNT"	99
"NPPA"	9
"NPPA-AS1"	169
"NPPB"	0
"NPPC"	9
"NPR1"	4
"NPR2"	189
"NPR3"	52
"NPRL2"	141
"NPRL3"	323
"NPS"	0
"NPSR1"	1
"NPSR1-AS1"	9
"NPTN"	3596
"NPTN-IT1"	323
"NPTX1"	4830
"NPTX2"	326
"NPTXR"	3358
"NPVF"	0
"NPW"	3
"NPY"	89
"NPY1R"	550
"NPY2R"	68
"NPY4R"	2
"NPY4R2"	2
"NPY5R"	94
"NPY6R"	0
"NQO1"	145
"NQO2"	306
"NR0B1"	1
"NR0B2"	0
"NR1D1"	480
"NR1D2"	2894
"NR1H2"	450
"NR1H3"	45
"NR1H4"	0
"NR1I2"	7
"NR1I3"	1
"NR2C1"	590
"NR2C2"	2124
"NR2C2AP"	49
"NR2E1"	191
"NR2E3"	0
"NR2F1"	820
"NR2F1-AS1"	1033
"NR2F2"	80
"NR2F2-AS1"	10
"NR2F6"	201
"NR3C1"	2735
"NR3C2"	1106
"NR4A1"	151
"NR4A2"	167
"NR4A3"	150
"NR5A1"	0
"NR5A2"	0
"NR6A1"	115
"NRADDP"	0
"NRAP"	5
"NRARP"	82
"NRAS"	774
"NRAV"	155
"NRBF2"	229
"NRBP1"	748
"NRBP2"	1098
"NRCAM"	12924
"NRDC"	2488
"NRDE2"	329
"NREP"	1423
"NREP-AS1"	0
"NRF1"	280
"NRG1"	304
"NRG1-IT1"	45
"NRG1-IT3"	11
"NRG2"	91
"NRG3"	1002
"NRG3-AS1"	0
"NRG4"	108
"NRGN"	8032
"NRIP1"	2028
"NRIP2"	112
"NRIP3"	816
"NRIR"	20
"NRK"	1
"NRL"	31
"NRM"	14
"NRN1"	1573
"NRN1L"	5
"NRON"	1
"NRP1"	504
"NRP2"	322
"NRROS"	14
"NRSN1"	1172
"NRSN2"	1128
"NRSN2-AS1"	63
"NRTN"	0
"NRXN1"	10644
"NRXN2"	2358
"NRXN3"	4959
"NSA2"	384
"NSD1"	3110
"NSD2"	1957
"NSD3"	3548
"NSDHL"	173
"NSF"	7191
"NSFL1C"	893
"NSFP1"	501
"NSG1"	946
"NSG2"	2417
"NSL1"	1105
"NSMAF"	652
"NSMCE1"	136
"NSMCE2"	203
"NSMCE3"	233
"NSMCE4A"	182
"NSMF"	2443
"NSRP1"	565
"NSUN2"	562
"NSUN3"	375
"NSUN4"	315
"NSUN5"	121
"NSUN5P1"	82
"NSUN5P2"	52
"NSUN6"	344
"NSUN7"	9
"NT5C"	63
"NT5C1A"	56
"NT5C1B"	0
"NT5C1B-RDH14"	106
"NT5C2"	1148
"NT5C3A"	318
"NT5C3B"	505
"NT5DC1"	792
"NT5DC2"	69
"NT5DC3"	1673
"NT5DC4"	0
"NT5E"	280
"NT5M"	73
"NTAN1"	130
"NTF3"	0
"NTF4"	0
"NTHL1"	49
"NTM"	1670
"NTM-AS1"	82
"NTM-IT"	16
"NTMT1"	80
"NTN1"	61
"NTN3"	7
"NTN4"	521
"NTN5"	18
"NTNG1"	472
