gene/TE	../../STAR_v252_mapping/CGND_12893/HRA-00388-b38_PE.bam
"LOC101929439"	1
"LOC101929445"	0
"LOC101929452"	0
"LOC101929457"	13
"LOC101929460"	0
"LOC101929464"	8
"LOC101929470"	0
"LOC101929473"	0
"LOC101929488"	0
"LOC101929497"	5
"LOC101929512"	0
"LOC101929516"	1
"LOC101929517"	0
"LOC101929523"	27
"LOC101929524"	13
"LOC101929526"	0
"LOC101929528"	2
"LOC101929529"	0
"LOC101929532"	7
"LOC101929536"	6
"LOC101929538"	0
"LOC101929541"	0
"LOC101929549"	0
"LOC101929550"	1
"LOC101929551"	0
"LOC101929552"	6
"LOC101929555"	23
"LOC101929563"	96
"LOC101929570"	0
"LOC101929572"	0
"LOC101929574"	3
"LOC101929577"	14
"LOC101929579"	50
"LOC101929583"	2
"LOC101929586"	0
"LOC101929592"	0
"LOC101929595"	255
"LOC101929596"	11
"LOC101929613"	0
"LOC101929621"	0
"LOC101929622"	0
"LOC101929626"	0
"LOC101929633"	2
"LOC101929645"	0
"LOC101929646"	0
"LOC101929653"	8
"LOC101929657"	1
"LOC101929662"	0
"LOC101929679"	24
"LOC101929680"	21
"LOC101929698"	1
"LOC101929705"	9
"LOC101929709"	526
"LOC101929710"	4
"LOC101929715"	17
"LOC101929718"	0
"LOC101929719"	1
"LOC101929721"	0
"LOC101929741"	7
"LOC101929748"	55
"LOC101929753"	0
"LOC101929762"	8
"LOC101929767"	64
"LOC101929798"	58
"LOC101929829"	2
"LOC101929882"	10
"LOC101929897"	0
"LOC101929901"	0
"LOC101929935"	1
"LOC101929998"	0
"LOC101930010"	4
"LOC101930071"	10
"LOC101930085"	279
"LOC101930094"	2
"LOC101930114"	11
"LOC101930370"	192
"LOC101930421"	780
"LOC102031319"	0
"LOC102467080"	3
"LOC102467081"	0
"LOC102467216"	0
"LOC102467217"	0
"LOC102467222"	0
"LOC102467226"	0
"LOC102503427"	1
"LOC102546229"	1
"LOC102546294"	118
"LOC102546299"	4
"LOC102606465"	59
"LOC102606466"	0
"LOC102723313"	2
"LOC102723322"	3
"LOC102723330"	0
"LOC102723335"	0
"LOC102723345"	0
"LOC102723360"	0
"LOC102723373"	0
"LOC102723376"	0
"LOC102723385"	4
"LOC102723427"	1
"LOC102723439"	0
"LOC102723493"	1
"LOC102723517"	2
"LOC102723544"	5
"LOC102723566"	74
"LOC102723582"	29
"LOC102723604"	0
"LOC102723649"	0
"LOC102723661"	0
"LOC102723665"	39
"LOC102723672"	11
"LOC102723692"	0
"LOC102723701"	14
"LOC102723703"	30
"LOC102723704"	1
"LOC102723709"	0
"LOC102723727"	0
"LOC102723729"	3
"LOC102723753"	42
"LOC102723769"	2
"LOC102723780"	0
"LOC102723809"	3
"LOC102723824"	1
"LOC102723831"	0
"LOC102723833"	0
"LOC102723838"	0
"LOC102723883"	0
"LOC102723885"	10
"LOC102723886"	0
"LOC102723968"	0
"LOC102724009"	8
"LOC102724020"	0
"LOC102724034"	2
"LOC102724050"	4
"LOC102724058"	0
"LOC102724064"	25
"LOC102724084"	0
"LOC102724094"	1
"LOC102724096"	0
"LOC102724152"	0
"LOC102724153"	0
"LOC102724156"	9
"LOC102724163"	27
"LOC102724219"	0
"LOC102724238"	36
"LOC102724264"	0
"LOC102724265"	42
"LOC102724297"	34
"LOC102724301"	14
"LOC102724323"	5
"LOC102724357"	1
"LOC102724404"	14
"LOC102724421"	0
"LOC102724434"	2
"LOC102724450"	7
"LOC102724452"	0
"LOC102724467"	4
"LOC102724484"	1
"LOC102724511"	0
"LOC102724532"	13
"LOC102724552"	6
"LOC102724555"	2
"LOC102724562"	3
"LOC102724579"	18
"LOC102724580"	9
"LOC102724589"	1
"LOC102724593"	71
"LOC102724596"	189
"LOC102724601"	1
"LOC102724604"	33
"LOC102724612"	1
"LOC102724623"	8
"LOC102724659"	0
"LOC102724691"	10
"LOC102724708"	20
"LOC102724710"	1
"LOC102724719"	4
"LOC102724728"	1
"LOC102724738"	0
"LOC102724760"	0
"LOC102724776"	0
"LOC102724784"	0
"LOC102724804"	3
"LOC102724814"	41
"LOC102724843"	0
"LOC102724849"	0
"LOC102724874"	0
"LOC102724908"	0
"LOC102724919"	113
"LOC102724927"	7
"LOC102724951"	0
"LOC102724957"	1
"LOC102724958"	2
"LOC102725072"	0
"LOC102725080"	1
"LOC102725121"	0
"LOC102725126"	183
"LOC102725191"	1
"LOC102725193"	0
"LOC102725254"	3
"LOC103021295"	110
"LOC103091866"	81
"LOC103171574"	3
"LOC103312105"	0
"LOC103344931"	472
"LOC103352541"	0
"LOC103611081"	559
"LOC103908604"	1
"LOC103908605"	24
"LOC104054148"	0
"LOC104613533"	0
"LOC104968399"	9
"LOC105274304"	29
"LOC105369146"	0
"LOC105369147"	108
"LOC105369187"	0
"LOC105369192"	58
"LOC105369306"	172
"LOC105369332"	10
"LOC105369340"	7
"LOC105369391"	2
"LOC105369423"	1
"LOC105369431"	0
"LOC105369438"	39
"LOC105369443"	0
"LOC105369473"	0
"LOC105369486"	4
"LOC105369507"	0
"LOC105369509"	0
"LOC105369532"	0
"LOC105369595"	20
"LOC105369632"	3
"LOC105369691"	1
"LOC105369747"	2
"LOC105369781"	5
"LOC105369879"	0
"LOC105369911"	0
"LOC105369921"	0
"LOC105369945"	0
"LOC105369971"	2
"LOC105369980"	5
"LOC105370024"	1
"LOC105370068"	0
"LOC105370203"	7
"LOC105370306"	0
"LOC105370333"	30
"LOC105370361"	10
"LOC105370401"	10
"LOC105370457"	0
"LOC105370473"	0
"LOC105370489"	0
"LOC105370526"	28
"LOC105370586"	83
"LOC105370619"	0
"LOC105370622"	0
"LOC105370697"	14
"LOC105370757"	0
"LOC105370792"	0
"LOC105370802"	0
"LOC105370829"	0
"LOC105370941"	37
"LOC105370943"	12
"LOC105370954"	0
"LOC105371038"	22
"LOC105371046"	0
"LOC105371049"	4
"LOC105371083"	1
"LOC105371184"	4
"LOC105371267"	13
"LOC105371328"	18
"LOC105371335"	0
"LOC105371414"	2
"LOC105371430"	2
"LOC105371433"	8
"LOC105371458"	0
"LOC105371485"	0
"LOC105371506"	2
"LOC105371592"	15
"LOC105371703"	0
"LOC105371730"	1
"LOC105371789"	0
"LOC105371795"	3
"LOC105371814"	8
"LOC105371824"	6
"LOC105371849"	20
"LOC105371855"	45
"LOC105371880"	6
"LOC105371899"	0
"LOC105371907"	0
"LOC105371925"	2
"LOC105371998"	53
"LOC105372028"	0
"LOC105372038"	1
"LOC105372068"	0
"LOC105372069"	0
"LOC105372071"	0
"LOC105372179"	2
"LOC105372273"	6
"LOC105372383"	36
"LOC105372397"	2
"LOC105372440"	0
"LOC105372441"	0
"LOC105372480"	58
"LOC105372483"	10
"LOC105372493"	6
"LOC105372582"	61
"LOC105372633"	82
"LOC105372653"	1
"LOC105372672"	0
"LOC105372695"	0
"LOC105372795"	105
"LOC105372833"	3
"LOC105372977"	0
"LOC105372990"	3
"LOC105373021"	5
"LOC105373031"	2
"LOC105373044"	1
"LOC105373051"	0
"LOC105373064"	201
"LOC105373100"	0
"LOC105373156"	25
"LOC105373159"	220
"LOC105373185"	0
"LOC105373300"	53
"LOC105373338"	0
"LOC105373352"	0
"LOC105373368"	0
"LOC105373378"	31
"LOC105373383"	11
"LOC105373394"	0
"LOC105373496"	1
"LOC105373553"	4
"LOC105373562"	0
"LOC105373609"	0
"LOC105373656"	11
"LOC105373764"	1
"LOC105373782"	0
"LOC105373805"	0
"LOC105373876"	0
"LOC105373878"	0
"LOC105374042"	4
"LOC105374060"	0
"LOC105374194"	0
"LOC105374205"	0
"LOC105374297"	2
"LOC105374313"	1
"LOC105374338"	156
"LOC105374344"	19
"LOC105374389"	3
"LOC105374428"	0
"LOC105374454"	24
"LOC105374516"	0
"LOC105374546"	5
"LOC105374620"	0
"LOC105374704"	0
"LOC105374727"	9
"LOC105374820"	0
"LOC105374952"	8
"LOC105374960"	0
"LOC105374972"	1
"LOC105374988"	0
"LOC105375075"	0
"LOC105375115"	0
"LOC105375166"	0
"LOC105375218"	13
"LOC105375297"	0
"LOC105375304"	36
"LOC105375401"	0
"LOC105375429"	4
"LOC105375483"	280
"LOC105375504"	0
"LOC105375512"	0
"LOC105375545"	85
"LOC105375556"	87
"LOC105375690"	33
"LOC105375713"	0
"LOC105375744"	0
"LOC105375773"	0
"LOC105375787"	0
"LOC105375800"	0
"LOC105375843"	0
"LOC105375972"	0
"LOC105376064"	1
"LOC105376114"	77
"LOC105376194"	0
"LOC105376271"	2
"LOC105376306"	12
"LOC105376331"	0
"LOC105376351"	2
"LOC105376360"	10
"LOC105376365"	0
"LOC105376382"	0
"LOC105376398"	0
"LOC105376468"	1
"LOC105376480"	0
"LOC105376599"	0
"LOC105376633"	0
"LOC105376671"	8
"LOC105376731"	0
"LOC105376736"	9
"LOC105376772"	10
"LOC105376805"	30
"LOC105376975"	1
"LOC105376997"	0
"LOC105377102"	148
"LOC105377143"	1
"LOC105377146"	3
"LOC105377162"	0
"LOC105377213"	0
"LOC105377245"	0
"LOC105377267"	0
"LOC105377342"	59
"LOC105377348"	131
"LOC105377372"	4
"LOC105377448"	14
"LOC105377458"	0
"LOC105377480"	0
"LOC105377590"	4
"LOC105377621"	17
"LOC105377623"	114
"LOC105377651"	0
"LOC105377716"	0
"LOC105377763"	12
"LOC105377849"	7
"LOC105377879"	1
"LOC105377924"	0
"LOC105377967"	21
"LOC105377975"	21
"LOC105378047"	8
"LOC105378052"	2
"LOC105378068"	0
"LOC105378098"	2
"LOC105378123"	0
"LOC105378127"	0
"LOC105378137"	0
"LOC105378146"	1
"LOC105378183"	0
"LOC105378269"	2
"LOC105378292"	0
"LOC105378311"	0
"LOC105378330"	0
"LOC105378349"	0
"LOC105378367"	49
"LOC105378385"	10
"LOC105378397"	0
"LOC105378430"	0
"LOC105378470"	0
"LOC105378586"	8
"LOC105378591"	0
"LOC105378614"	1
"LOC105378663"	84
"LOC105378683"	0
"LOC105378696"	7
"LOC105378828"	38
"LOC105378853"	136
"LOC105378933"	0
"LOC105379030"	2
"LOC105379143"	34
"LOC105379152"	3
"LOC105379176"	8
"LOC105379183"	10
"LOC105379192"	0
"LOC105379194"	2
"LOC105379252"	62
"LOC105379393"	1
"LOC105379450"	0
"LOC105379477"	0
"LOC105379511"	10
"LOC105379514"	1
"LOC105379550"	0
"LOC105379807"	0
"LOC105447645"	42
"LOC105616981"	2
"LOC105747689"	20
"LOC105755953"	0
"LOC106660606"	11
"LOC106699570"	6
"LOC106780825"	0
"LOC107001062"	0
"LOC107105282"	0
"LOC107133515"	525
"LOC107984035"	347
"LOC107984132"	0
"LOC107984703"	0
"LOC107984784"	0
"LOC107984974"	164
"LOC107985033"	1
"LOC107985544"	28
"LOC107985820"	30
"LOC107986845"	0
"LOC108783645"	20
"LOC108783654"	231
"LOC109864269"	1
"LOC110091768"	57
"LOC110091776"	10
"LOC110091777"	22
"LOC110117498"	0
"LOC110117498-PIK3R3"	269
"LOC110384692"	576
"LOC143666"	21
"LOC145474"	57
"LOC145694"	13
"LOC145783"	325
"LOC145845"	0
"LOC148413"	202
"LOC148696"	2
"LOC148709"	7
"LOC149373"	0
"LOC149684"	3
"LOC150051"	1
"LOC150776"	330
"LOC150935"	1
"LOC151174"	104
"LOC151484"	20
"LOC152048"	12
"LOC153684"	117
"LOC153910"	0
"LOC154449"	19
"LOC154761"	61
"LOC155060"	135
"LOC157273"	3
"LOC158434"	48
"LOC158435"	12
"LOC171391"	60
"LOC200772"	10
"LOC202181"	321
"LOC220729"	557
"LOC221122"	0
"LOC221946"	3
"LOC254028"	0
"LOC254896"	4
"LOC256880"	7
"LOC257396"	116
"LOC283028"	2
"LOC283038"	11
"LOC283045"	73
"LOC283140"	36
"LOC283177"	25
"LOC283194"	1
"LOC283214"	0
"LOC283299"	0
"LOC283335"	398
"LOC283387"	6
"LOC283435"	0
"LOC283665"	0
"LOC283683"	95
"LOC283710"	0
"LOC283731"	15
"LOC283788"	0
"LOC283856"	89
"LOC283922"	355
"LOC284009"	48
"LOC284191"	2
"LOC284240"	6
"LOC284241"	2
"LOC284344"	0
"LOC284379"	0
"LOC284395"	15
"LOC284412"	24
"LOC284454"	15
"LOC284577"	1
"LOC284578"	40
"LOC284581"	8
"LOC284632"	1
"LOC284788"	0
"LOC284798"	4
"LOC284865"	0
"LOC284898"	0
"LOC284930"	63
"LOC284933"	0
"LOC284950"	6
"LOC285000"	1
"LOC285043"	0
"LOC285074"	524
"LOC285095"	5
"LOC285097"	14
"LOC285191"	0
"LOC285556"	4
"LOC285593"	0
"LOC285626"	2
"LOC285638"	50
"LOC285762"	0
"LOC285766"	0
"LOC285804"	0
"LOC285819"	4
"LOC285847"	3
"LOC285889"	6
"LOC286059"	0
"LOC286083"	0
"LOC286177"	0
"LOC286178"	1
"LOC286297"	1
"LOC286359"	0
"LOC286437"	411
"LOC338694"	1
"LOC338963"	3
"LOC339059"	0
"LOC339166"	1
"LOC339192"	28
"LOC339260"	4
"LOC339298"	0
"LOC339529"	8
"LOC339539"	2
"LOC339593"	0
"LOC339666"	0
"LOC339685"	0
"LOC339803"	256
"LOC339862"	1
"LOC339874"	94
"LOC339902"	3
"LOC339975"	0
"LOC340090"	13
"LOC340357"	0
"LOC340512"	2
"LOC341056"	0
"LOC343052"	0
"LOC344967"	8
"LOC349160"	0
"LOC374443"	197
"LOC375196"	11
"LOC387810"	4
"LOC388242"	0
"LOC388282"	1
"LOC388436"	1
"LOC388692"	48
"LOC388780"	3
"LOC388813"	5
"LOC389199"	0
"LOC389247"	42
"LOC389602"	0
"LOC389641"	3
"LOC389705"	33
"LOC389765"	783
"LOC389831"	0
"LOC389834"	0
"LOC389895"	20
"LOC389906"	44
"LOC390705"	0
"LOC390877"	1
"LOC391322"	0
"LOC392196"	0
"LOC392232"	5
"LOC392364"	0
"LOC392452"	0
"LOC399715"	145
"LOC399716"	100
"LOC399815"	15
"LOC399886"	4
"LOC399975"	182
"LOC400464"	11
"LOC400541"	0
"LOC400553"	2
"LOC400622"	5
"LOC400627"	3
"LOC400655"	0
"LOC400682"	6
"LOC400684"	35
"LOC400706"	129
"LOC400710"	13
"LOC400743"	0
"LOC400794"	1
"LOC400800"	2
"LOC400867"	8
"LOC400927"	42
"LOC400927-CSNK1E"	756
"LOC400940"	170
"LOC401021"	0
"LOC401127"	23
"LOC401176"	4
"LOC401261"	323
"LOC401312"	1
"LOC401320"	685
"LOC401324"	0
"LOC401357"	0
"LOC401442"	13
"LOC401463"	0
"LOC401478"	14
"LOC401554"	1
"LOC401557"	0
"LOC401585"	18
"LOC403312"	30
"LOC403323"	224
"LOC407835"	0
"LOC414300"	12
"LOC439933"	11
"LOC440028"	3
"LOC440040"	143
"LOC440084"	24
"LOC440173"	0
"LOC440300"	108
"LOC440311"	0
"LOC440346"	0
"LOC440434"	691
"LOC440570"	1
"LOC440700"	5
"LOC440895"	0
"LOC440896"	7
"LOC440910"	0
"LOC440934"	15
"LOC440982"	12
"LOC441052"	5
"LOC441081"	88
"LOC441086"	42
"LOC441087"	11
"LOC441155"	6
"LOC441179"	0
"LOC441204"	345
"LOC441242"	166
"LOC441454"	0
"LOC441455"	55
"LOC441601"	0
"LOC441666"	322
"LOC442028"	4
"LOC442132"	1
"LOC442497"	4
"LOC494127"	0
"LOC494141"	0
"LOC497256"	1
"LOC51145"	0
"LOC541472"	7
"LOC541473"	0
"LOC550113"	43
"LOC554206"	46
"LOC554249"	17
"LOC574538"	3
"LOC606724"	76
"LOC613038"	0
"LOC613206"	0
"LOC613266"	1
"LOC641367"	0
"LOC641746"	3
"LOC642131"	0
"LOC642361"	72
"LOC642366"	0
"LOC642423"	16
"LOC642484"	1
"LOC642648"	42
"LOC642846"	124
"LOC642852"	954
"LOC642929"	1
"LOC642943"	1
"LOC643072"	70
"LOC643201"	44
"LOC643327"	63
"LOC643339"	8
"LOC643387"	3
"LOC643406"	2
"LOC643441"	0
"LOC643542"	2
"LOC643711"	13
"LOC643733"	2
"LOC643802"	3
"LOC644090"	0
"LOC644135"	0
"LOC644189"	2
"LOC644285"	417
"LOC644554"	83
"LOC644656"	57
"LOC644669"	1
"LOC644762"	0
"LOC644794"	22
"LOC644936"	0
"LOC645166"	118
"LOC645177"	1
"LOC645188"	5
"LOC645485"	2
"LOC645513"	537
"LOC645752"	57
"LOC645967"	6
"LOC646029"	0
"LOC646030"	27
"LOC646214"	553
"LOC646383"	11
"LOC646471"	0
"LOC646522"	1
"LOC646548"	8
"LOC646626"	8
"LOC646730"	0
"LOC646736"	1
"LOC646743"	0
"LOC646762"	1099
"LOC646813"	0
"LOC646903"	30
"LOC646938"	0
"LOC647070"	28
"LOC647859"	164
"LOC648987"	40
"LOC649133"	0
"LOC649352"	0
"LOC650226"	28
"LOC651337"	0
"LOC652276"	117
"LOC653080"	308
"LOC653160"	41
"LOC653653"	3
"LOC653712"	18
"LOC653786"	10
"LOC654342"	115
"LOC654780"	1
"LOC654841"	95
"LOC692247"	2
"LOC727751"	25
"LOC727896"	92
"LOC728024"	27
"LOC728095"	0
"LOC728158"	1
"LOC728196"	0
"LOC728327"	0
"LOC728392"	2439
"LOC728485"	11
"LOC728554"	77
"LOC728613"	162
"LOC728660"	0
"LOC728673"	127
"LOC728715"	35
"LOC728730"	129
"LOC728739"	1
"LOC728743"	161
"LOC728752"	40
"LOC728755"	0
"LOC728975"	20
"LOC728989"	21
"LOC729080"	1
"LOC729159"	0
"LOC729218"	253
"LOC729224"	4
"LOC729291"	74
"LOC729296"	7
"LOC729305"	7
"LOC729558"	0
"LOC729603"	77
"LOC729609"	4
"LOC729652"	5
"LOC729681"	2
"LOC729683"	46
"LOC729732"	82
"LOC729737"	169
"LOC729815"	7
"LOC729867"	5
"LOC729870"	4
"LOC729930"	0
"LOC729966"	0
"LOC729968"	1
"LOC729970"	122
"LOC730098"	75
"LOC730100"	4
"LOC730101"	150
"LOC730183"	12
"LOC730202"	7
"LOC730234"	13
"LOC730338"	0
"LOC730668"	0
"LOC731157"	7
"LOC79999"	1
"LOC90246"	4
"LOC90768"	15
"LOC91370"	0
"LOC91450"	7
"LOC91548"	0
"LOC93429"	32
"LOC93463"	34
"LOC93622"	234
"LOH12CR2"	46
"LONP1"	1008
"LONP2"	3633
"LONRF1"	788
"LONRF2"	4174
"LONRF3"	199
"LOR"	0
"LOX"	48
"LOXHD1"	6
"LOXL1"	39
"LOXL1-AS1"	15
"LOXL2"	84
"LOXL3"	272
"LOXL4"	18
"LPA"	4
"LPAL2"	48
"LPAR1"	10079
"LPAR2"	39
"LPAR3"	36
"LPAR4"	112
"LPAR5"	408
"LPAR6"	557
"LPCAT1"	842
"LPCAT2"	1353
"LPCAT3"	234
"LPCAT4"	166
"LPGAT1"	3685
"LPIN1"	2351
"LPIN2"	2294
"LPIN3"	135
"LPL"	823
"LPO"	5
"LPP"	4008
"LPP-AS1"	0
"LPP-AS2"	81
"LPXN"	407
"LRAT"	187
"LRBA"	2474
"LRCH1"	657
"LRCH2"	533
"LRCH3"	1050
"LRCH4"	429
"LRCOL1"	0
"LRFN1"	138
"LRFN2"	116
"LRFN3"	220
"LRFN4"	162
"LRFN5"	417
"LRG1"	22
"LRGUK"	85
"LRIF1"	417
"LRIG1"	3237
"LRIG2"	985
"LRIG3"	490
"LRIT1"	1
"LRIT2"	2
"LRIT3"	19
"LRMDA"	122
"LRMP"	277
"LRP1"	16654
"LRP1-AS"	1
"LRP10"	2183
"LRP11"	1098
"LRP12"	654
"LRP1B"	6709
"LRP2"	11866
"LRP2BP"	366
"LRP3"	941
"LRP4"	4909
"LRP4-AS1"	0
"LRP5"	348
"LRP5L"	59
"LRP6"	3033
"LRP8"	513
"LRPAP1"	1303
"LRPPRC"	3633
"LRR1"	49
"LRRC1"	1099
"LRRC10"	0
"LRRC10B"	54
"LRRC14"	378
"LRRC14B"	1
"LRRC15"	0
"LRRC17"	32
"LRRC18"	0
"LRRC19"	0
"LRRC2"	150
"LRRC2-AS1"	0
"LRRC20"	239
"LRRC23"	220
"LRRC24"	125
"LRRC25"	84
"LRRC26"	0
"LRRC27"	277
"LRRC28"	453
"LRRC29"	56
"LRRC3"	63
"LRRC3-AS1"	0
"LRRC30"	0
"LRRC31"	0
"LRRC32"	72
"LRRC34"	164
"LRRC36"	3
"LRRC37A"	213
"LRRC37A11P"	0
"LRRC37A2"	548
"LRRC37A3"	612
"LRRC37A4P"	950
"LRRC37A5P"	0
"LRRC37A6P"	142
"LRRC37A8P"	3
"LRRC37B"	670
"LRRC38"	4
"LRRC39"	106
"LRRC3B"	175
"LRRC3C"	0
"LRRC4"	495
"LRRC40"	517
"LRRC41"	757
"LRRC42"	165
"LRRC43"	43
"LRRC45"	110
"LRRC46"	8
"LRRC47"	650
"LRRC49"	625
"LRRC4B"	1638
"LRRC4C"	804
"LRRC52"	0
"LRRC55"	392
"LRRC56"	31
"LRRC57"	330
"LRRC58"	2407
"LRRC59"	613
"LRRC6"	471
"LRRC61"	81
"LRRC63"	447
"LRRC66"	66
"LRRC69"	92
"LRRC7"	2057
"LRRC70"	103
"LRRC71"	0
"LRRC72"	0
"LRRC73"	36
"LRRC74A"	4
"LRRC74B"	5
"LRRC75A"	61
"LRRC75A-AS1"	1515
"LRRC75B"	69
"LRRC77P"	2
"LRRC8A"	2703
"LRRC8B"	2598
"LRRC8C"	943
"LRRC8C-DT"	133
"LRRC8D"	1702
"LRRC8E"	1
"LRRC9"	77
"LRRCC1"	698
"LRRD1"	18
"LRRFIP1"	1039
"LRRFIP2"	1740
"LRRIQ1"	159
"LRRIQ3"	10
"LRRIQ4"	9
"LRRK1"	459
"LRRK2"	1819
"LRRN1"	816
"LRRN2"	304
"LRRN3"	542
"LRRN4"	4
"LRRN4CL"	9
"LRRTM1"	76
"LRRTM2"	1967
"LRRTM3"	870
"LRRTM4"	692
"LRSAM1"	525
"LRTM1"	0
"LRTM2"	59
"LRTOMT"	235
"LRWD1"	164
"LSAMP"	6248
"LSAMP-AS1"	1
"LSG1"	833
"LSINCT5"	0
"LSM1"	275
"LSM10"	209
"LSM11"	400
"LSM12"	722
"LSM14A"	1962
"LSM14B"	652
"LSM2"	194
"LSM3"	322
"LSM4"	378
"LSM5"	166
"LSM6"	107
"LSM7"	153
"LSM8"	1292
"LSMEM1"	61
"LSMEM2"	26
"LSP1"	165
"LSP1P3"	0
"LSR"	23
"LSS"	2416
"LST1"	119
"LTA"	2
"LTA4H"	770
"LTB"	14
"LTB4R"	98
"LTB4R2"	28
"LTBP1"	761
"LTBP2"	80
"LTBP3"	1945
"LTBP4"	413
"LTBR"	286
"LTC4S"	49
"LTF"	1920
"LTK"	1
"LTN1"	2687
"LTV1"	410
"LUADT1"	0
"LUARIS"	0
"LUC7L"	906
"LUC7L2"	1390
"LUC7L3"	5234
"LUCAT1"	84
"LUM"	14
"LUNAR1"	0
"LURAP1"	293
"LURAP1L"	104
"LURAP1L-AS1"	13
"LUZP1"	1816
"LUZP2"	584
"LUZP4"	0
"LUZP6"	1698
"LVRN"	34
"LXN"	41
"LY6D"	3
"LY6E"	337
"LY6E-DT"	18
"LY6G5B"	29
"LY6G5C"	12
"LY6G6C"	0
"LY6G6D"	0
"LY6G6E"	3
"LY6G6F"	0
"LY6G6F-LY6G6D"	0
"LY6H"	495
"LY6K"	1
"LY75"	118
"LY75-CD302"	415
"LY86"	212
"LY86-AS1"	101
"LY9"	3
"LY96"	102
"LYAR"	181
"LYG1"	46
"LYG2"	2
"LYL1"	169
"LYN"	626
"LYNX1"	1371
"LYNX1-SLURP2"	80
"LYPD1"	179
"LYPD2"	0
"LYPD3"	9
"LYPD4"	0
"LYPD5"	241
"LYPD6"	157
"LYPD6B"	5
"LYPD8"	3
"LYPLA1"	282
"LYPLA2"	198
"LYPLA2P2"	0
"LYPLAL1"	646
"LYPLAL1-AS1"	31
"LYRM1"	360
"LYRM2"	1125
"LYRM4"	235
"LYRM4-AS1"	18
"LYRM7"	1211
"LYRM9"	135
"LYSMD1"	188
"LYSMD2"	268
"LYSMD3"	585
"LYSMD4"	320
"LYST"	4455
"LYVE1"	210
"LYZ"	136
"LYZL1"	0
"LYZL2"	0
"LYZL4"	6
"LYZL6"	0
"LZIC"	1550
"LZTFL1"	675
"LZTR1"	821
"LZTS1"	415
"LZTS1-AS1"	0
"LZTS2"	831
"LZTS3"	1208
"M1AP"	30
"M6PR"	1524
"MAATS1"	282
"MAB21L1"	8
"MAB21L2"	0
"MAB21L3"	29
"MACC1"	15
"MACC1-AS1"	0
"MACF1"	33777
"MACO1"	800
"MACROD1"	96
"MACROD2"	170
"MACROD2-AS1"	0
"MACROD2-IT1"	15
"MAD1L1"	287
"MAD2L1"	29
"MAD2L1BP"	130
"MAD2L2"	250
"MADCAM1"	9
"MADD"	2284
"MAEA"	449
"MAEL"	23
"MAF"	1277
"MAF1"	879
"MAFA"	1
"MAFA-AS1"	0
"MAFB"	944
"MAFF"	417
"MAFG"	922
"MAFG-AS1"	19
"MAFIP"	0
"MAFK"	2328
"MAFTRR"	5
"MAG"	4684
"MAGEA1"	0
"MAGEA10"	0
"MAGEA10-MAGEA5"	0
"MAGEA11"	0
"MAGEA12"	0
"MAGEA2"	0
"MAGEA2B"	0
"MAGEA3"	0
"MAGEA4"	0
"MAGEA5"	0
"MAGEA6"	0
"MAGEA8"	0
"MAGEA8-AS1"	8
"MAGEA9"	0
"MAGEA9B"	0
"MAGEB1"	0
"MAGEB10"	0
"MAGEB16"	0
"MAGEB17"	0
"MAGEB18"	0
"MAGEB2"	1
"MAGEB3"	0
"MAGEB4"	0
"MAGEB5"	0
"MAGEB6"	0
"MAGEC1"	2
"MAGEC2"	0
"MAGEC3"	29
"MAGED1"	1590
"MAGED2"	1649
"MAGED4"	242
"MAGED4B"	242
"MAGEE1"	394
"MAGEE2"	73
"MAGEF1"	308
"MAGEH1"	396
"MAGEL2"	56
"MAGI1"	1432
"MAGI1-AS1"	0
"MAGI1-IT1"	109
"MAGI2"	3535
"MAGI2-AS2"	0
"MAGI2-AS3"	2366
"MAGI3"	1395
"MAGIX"	52
"MAGOH"	120
"MAGOH2P"	9
"MAGOHB"	225
"MAGT1"	1708
"MAIP1"	157
"MAJIN"	0
"MAK"	6
"MAK16"	405
"MAL"	1435
"MAL2"	366
"MAL2-AS1"	2
"MALAT1"	517429
"MALINC1"	74
"MALL"	28
"MALRD1"	48
"MALSU1"	156
"MALT1"	521
"MAMDC2"	37
"MAMDC2-AS1"	25
"MAMDC4"	99
"MAML1"	890
"MAML2"	1247
"MAML3"	238
"MAMLD1"	206
"MAMSTR"	71
"MAN1A1"	885
"MAN1A2"	4010
"MAN1B1"	568
"MAN1B1-AS1"	21
"MAN1C1"	1684
"MAN2A1"	14818
"MAN2A2"	2859
"MAN2B1"	589
"MAN2B2"	772
"MAN2C1"	674
"MANBA"	884
"MANBAL"	428
"MANEA"	449
"MANEA-AS1"	69
"MANEAL"	218
"MANF"	244
"MANSC1"	193
"MANSC4"	2
"MAOA"	1093
"MAOB"	4474
"MAP10"	106
"MAP1A"	25878
"MAP1B"	72123
"MAP1LC3A"	507
"MAP1LC3B"	2866
"MAP1LC3B2"	8
"MAP1LC3C"	3
"MAP1S"	692
"MAP2"	21282
"MAP2K1"	1536
"MAP2K2"	1188
"MAP2K3"	156
"MAP2K4"	2184
"MAP2K4P1"	13
"MAP2K5"	573
"MAP2K6"	1111
"MAP2K7"	538
"MAP3K1"	919
"MAP3K10"	767
"MAP3K11"	1045
"MAP3K12"	649
"MAP3K13"	1017
"MAP3K14"	226
"MAP3K14-AS1"	6
"MAP3K15"	10
"MAP3K19"	16
"MAP3K2"	3165
"MAP3K20"	1133
"MAP3K20-AS1"	0
"MAP3K21"	160
"MAP3K3"	755
