gene/TE	../../STAR_v252_mapping/CGND_12795/HRA-00089-2_PE.bam
"MIR4711"	0
"MIR4712"	56
"MIR4713"	0
"MIR4713HG"	2
"MIR4714"	12
"MIR4715"	1
"MIR4716"	0
"MIR4717"	1
"MIR4718"	0
"MIR4719"	1
"MIR4720"	50
"MIR4721"	152
"MIR4722"	1
"MIR4723"	3
"MIR4724"	171
"MIR4725"	0
"MIR4726"	1
"MIR4727"	3
"MIR4728"	0
"MIR4729"	52
"MIR4730"	3
"MIR4731"	18
"MIR4732"	0
"MIR4733"	1
"MIR4734"	1
"MIR4735"	4
"MIR4736"	0
"MIR4737"	18
"MIR4738"	2
"MIR4739"	0
"MIR4740"	0
"MIR4741"	6
"MIR4742"	12
"MIR4743"	5
"MIR4744"	9
"MIR4745"	1
"MIR4746"	0
"MIR4747"	1
"MIR4748"	6
"MIR4749"	1
"MIR4750"	12
"MIR4751"	22
"MIR4752"	0
"MIR4753"	4
"MIR4754"	0
"MIR4755"	12
"MIR4756"	0
"MIR4757"	0
"MIR4758"	4
"MIR4759"	0
"MIR4760"	3
"MIR4761"	126
"MIR4762"	11
"MIR4763"	6
"MIR4764"	7
"MIR4765"	2
"MIR4766"	4
"MIR4767"	12
"MIR4768"	3
"MIR4769"	0
"MIR4770"	0
"MIR4771-1"	1
"MIR4771-2"	1
"MIR4772"	0
"MIR4773-1"	0
"MIR4773-2"	0
"MIR4774"	7
"MIR4775"	17
"MIR4776-1"	0
"MIR4776-2"	0
"MIR4777"	5
"MIR4778"	0
"MIR4779"	3
"MIR4780"	0
"MIR4781"	2
"MIR4782"	14
"MIR4783"	1
"MIR4784"	9
"MIR4785"	1
"MIR4786"	4
"MIR4787"	113
"MIR4788"	0
"MIR4789"	2
"MIR4790"	0
"MIR4791"	0
"MIR4792"	0
"MIR4793"	6
"MIR4794"	0
"MIR4795"	1
"MIR4796"	20
"MIR4797"	5
"MIR4798"	6
"MIR4799"	1
"MIR4800"	39
"MIR4801"	2
"MIR4802"	2
"MIR4803"	40
"MIR4804"	11
"MIR483"	0
"MIR484"	0
"MIR485"	1
"MIR486-1"	1
"MIR486-2"	0
"MIR487A"	1
"MIR487B"	1
"MIR488"	1
"MIR489"	0
"MIR490"	1
"MIR491"	50
"MIR492"	0
"MIR493"	3
"MIR494"	5
"MIR495"	3
"MIR496"	3
"MIR497"	2
"MIR497HG"	60
"MIR498"	0
"MIR4999"	6
"MIR499A"	0
"MIR499B"	16
"MIR5000"	1
"MIR5001"	6
"MIR5002"	10
"MIR5003"	3
"MIR5004"	57
"MIR5006"	33
"MIR5007"	0
"MIR5008"	0
"MIR5009"	10
"MIR500A"	0
"MIR500B"	0
"MIR501"	0
"MIR5010"	144
"MIR5011"	0
"MIR502"	0
"MIR503"	0
"MIR503HG"	3
"MIR504"	1
"MIR5047"	824
"MIR505"	7
"MIR506"	0
"MIR507"	0
"MIR508"	0
"MIR5087"	11
"MIR5088"	0
"MIR5089"	0
"MIR509-1"	0
"MIR509-2"	0
"MIR509-3"	0
"MIR5090"	8
"MIR5091"	0
"MIR5092"	1
"MIR5093"	0
"MIR5094"	2
"MIR5095"	7
"MIR5096"	4
"MIR510"	0
"MIR5100"	0
"MIR511"	0
"MIR512-1"	0
"MIR512-2"	0
"MIR513A1"	0
"MIR513A2"	0
"MIR513B"	0
"MIR513C"	0
"MIR514A1"	0
"MIR514A2"	0
"MIR514A3"	0
"MIR514B"	0
"MIR515-1"	0
"MIR515-2"	0
"MIR516A1"	0
"MIR516A2"	0
"MIR516B1"	0
"MIR516B2"	0
"MIR517A"	0
"MIR517B"	0
"MIR517C"	0
"MIR5186"	0
"MIR5187"	22
"MIR5188"	0
"MIR5189"	1
"MIR518A1"	0
"MIR518A2"	0
"MIR518B"	0
"MIR518C"	0
"MIR518D"	0
"MIR518E"	0
"MIR518F"	0
"MIR5190"	10
"MIR5191"	7
"MIR5192"	6
"MIR5193"	6
"MIR5194"	27
"MIR5195"	0
"MIR5196"	58
"MIR5197"	0
"MIR519A1"	0
"MIR519A2"	0
"MIR519B"	0
"MIR519C"	0
"MIR519D"	0
"MIR519E"	0
"MIR520A"	0
"MIR520B"	0
"MIR520C"	0
"MIR520D"	0
"MIR520E"	0
"MIR520F"	0
"MIR520G"	0
"MIR520H"	0
"MIR521-1"	0
"MIR521-2"	0
"MIR522"	0
"MIR523"	0
"MIR524"	0
"MIR525"	0
"MIR526A1"	0
"MIR526A2"	0
"MIR526B"	0
"MIR527"	0
"MIR532"	0
"MIR539"	5
"MIR541"	1
"MIR542"	0
"MIR543"	1
"MIR544A"	2
"MIR544B"	7
"MIR545"	9
"MIR548A1"	0
"MIR548A1HG"	2
"MIR548A2"	0
"MIR548A3"	0
"MIR548AA1"	15
"MIR548AA2"	14
"MIR548AB"	0
"MIR548AC"	30
"MIR548AD"	0
"MIR548AE1"	0
"MIR548AE2"	0
"MIR548AG1"	0
"MIR548AG2"	0
"MIR548AH"	0
"MIR548AI"	0
"MIR548AJ1"	0
"MIR548AJ2"	0
"MIR548AK"	0
"MIR548AL"	1
"MIR548AM"	1
"MIR548AN"	4
"MIR548AO"	0
"MIR548AP"	0
"MIR548AQ"	13
"MIR548AR"	42
"MIR548AS"	8
"MIR548AT"	7
"MIR548AU"	5
"MIR548AV"	12
"MIR548AW"	0
"MIR548AX"	2
"MIR548AY"	3
"MIR548AZ"	0
"MIR548B"	8
"MIR548BA"	0
"MIR548BB"	3
"MIR548C"	3
"MIR548D1"	2
"MIR548D2"	0
"MIR548F1"	1
"MIR548F2"	15
"MIR548F3"	5
"MIR548F4"	0
"MIR548F5"	5
"MIR548G"	6
"MIR548H1"	0
"MIR548H2"	0
"MIR548H3"	0
"MIR548H4"	35
"MIR548H5"	0
"MIR548I1"	0
"MIR548I2"	1
"MIR548I3"	0
"MIR548I4"	0
"MIR548J"	2
"MIR548K"	10
"MIR548L"	13
"MIR548M"	0
"MIR548N"	55
"MIR548O"	0
"MIR548O2"	2
"MIR548P"	3
"MIR548Q"	0
"MIR548S"	2
"MIR548T"	20
"MIR548U"	1
"MIR548V"	123
"MIR548W"	13
"MIR548X"	0
"MIR548X2"	0
"MIR548XHG"	5
"MIR548Y"	0
"MIR548Z"	2
"MIR549A"	2
"MIR550A1"	17
"MIR550A2"	12
"MIR550A3"	14
"MIR550B1"	0
"MIR550B2"	0
"MIR551A"	0
"MIR551B"	1
"MIR552"	0
"MIR553"	15
"MIR554"	4
"MIR555"	93
"MIR556"	6
"MIR557"	0
"MIR5571"	0
"MIR5572"	134
"MIR5579"	9
"MIR558"	4
"MIR5580"	0
"MIR5581"	34
"MIR5582"	5
"MIR5583-1"	0
"MIR5583-2"	0
"MIR5584"	30
"MIR5585"	5
"MIR5586"	12
"MIR5587"	4
"MIR5588"	1
"MIR5589"	0
"MIR559"	0
"MIR5590"	0
"MIR5591"	0
"MIR561"	3
"MIR563"	14
"MIR564"	22
"MIR566"	0
"MIR567"	0
"MIR568"	89
"MIR5680"	0
"MIR5681A"	0
"MIR5681B"	0
"MIR5682"	8
"MIR5683"	0
"MIR5684"	0
"MIR5685"	0
"MIR5687"	28
"MIR5688"	12
"MIR5689"	0
"MIR5689HG"	0
"MIR569"	19
"MIR5690"	42
"MIR5691"	0
"MIR5692A1"	0
"MIR5692A2"	0
"MIR5692B"	0
"MIR5692C1"	0
"MIR5692C2"	38
"MIR5693"	3
"MIR5694"	0
"MIR5695"	0
"MIR5696"	0
"MIR5697"	2
"MIR5698"	1
"MIR5699"	18
"MIR570"	80
"MIR5700"	0
"MIR5701-1"	0
"MIR5701-2"	0
"MIR5701-3"	0
"MIR5702"	0
"MIR5703"	0
"MIR5704"	6
"MIR5705"	0
"MIR5706"	21
"MIR5707"	0
"MIR5708"	0
"MIR570HG"	339
"MIR571"	11
"MIR572"	0
"MIR573"	31
"MIR5739"	0
"MIR574"	0
"MIR575"	22
"MIR577"	61
"MIR578"	14
"MIR5787"	1
"MIR579"	14
"MIR580"	9
"MIR581"	13
"MIR583"	1
"MIR585"	0
"MIR586"	2
"MIR587"	0
"MIR588"	0
"MIR589"	3
"MIR590"	26
"MIR591"	29
"MIR592"	1
"MIR593"	8
"MIR595"	1
"MIR596"	2
"MIR597"	16
"MIR598"	2
"MIR599"	0
"MIR600"	45
"MIR600HG"	1235
"MIR601"	3
"MIR602"	0
"MIR603"	1
"MIR604"	1
"MIR605"	12
"MIR606"	1
"MIR6068"	0
"MIR6069"	0
"MIR607"	0
"MIR6070"	1
"MIR6071"	0
"MIR6072"	0
"MIR6073"	11
"MIR6074"	0
"MIR6075"	0
"MIR6076"	0
"MIR6077"	0
"MIR6078"	0
"MIR6079"	5
"MIR608"	1
"MIR6080"	0
"MIR6081"	31
"MIR6082"	0
"MIR6083"	7
"MIR6084"	196
"MIR6085"	0
"MIR6086"	0
"MIR6087"	2414
"MIR6088"	0
"MIR6089"	0
"MIR609"	0
"MIR6090"	0
"MIR610"	0
"MIR611"	85
"MIR612"	219
"MIR6124"	5
"MIR6125"	43
"MIR6126"	0
"MIR6127"	0
"MIR6128"	0
"MIR6129"	4
"MIR613"	4
"MIR6130"	0
"MIR6131"	0
"MIR6132"	33
"MIR6133"	3
"MIR6134"	0
"MIR614"	2
"MIR615"	0
"MIR616"	14
"MIR6165"	3
"MIR617"	5
"MIR618"	6
"MIR619"	9
"MIR620"	13
"MIR621"	4
"MIR622"	0
"MIR623"	7
"MIR624"	9
"MIR625"	4
"MIR626"	4
"MIR627"	4
"MIR628"	100
"MIR629"	3
"MIR630"	86
"MIR631"	4
"MIR632"	97
"MIR633"	0
"MIR634"	5
"MIR635"	12
"MIR636"	123
"MIR637"	4
"MIR638"	5
"MIR639"	47
"MIR640"	1
"MIR641"	35
"MIR642A"	0
"MIR642B"	1
"MIR643"	5
"MIR644A"	14
"MIR645"	12
"MIR646"	4
"MIR646HG"	33
"MIR647"	6
"MIR648"	17
"MIR649"	0
"MIR6499"	0
"MIR650"	0
"MIR6500"	0
"MIR6501"	209
"MIR6502"	6
"MIR6503"	1
"MIR6504"	3
"MIR6505"	7
"MIR6506"	128
"MIR6507"	1
"MIR6508"	4
"MIR6509"	4
"MIR651"	0
"MIR6510"	0
"MIR6511A1"	0
"MIR6511A2"	0
"MIR6511A3"	0
"MIR6511A4"	0
"MIR6511B1"	52
"MIR6511B2"	2
"MIR6512"	15
"MIR6513"	106
"MIR6514"	2
"MIR6515"	4
"MIR6516"	3
"MIR652"	4
"MIR653"	0
"MIR654"	1
"MIR655"	4
"MIR656"	1
"MIR657"	41
"MIR658"	8
"MIR659"	11
"MIR660"	0
"MIR661"	6
"MIR662"	0
"MIR663A"	5272
"MIR663AHG"	17754
"MIR663B"	10
"MIR664A"	5
"MIR664B"	0
"MIR665"	0
"MIR668"	2
"MIR670"	0
"MIR670HG"	0
"MIR671"	29
"MIR6715A"	0
"MIR6715B"	0
"MIR6716"	194
"MIR6717"	469
"MIR6718"	1
"MIR6719"	4
"MIR6720"	1
"MIR6721"	94
"MIR6722"	0
"MIR6723"	2
"MIR6724-1"	0
"MIR6724-2"	0
"MIR6724-3"	0
"MIR6724-4"	0
"MIR6726"	4
"MIR6727"	3
"MIR6728"	29
"MIR6729"	2
"MIR6730"	1
"MIR6731"	0
"MIR6732"	1
"MIR6733"	4
"MIR6734"	27
"MIR6735"	0
"MIR6736"	1
"MIR6737"	1
"MIR6738"	13
"MIR6739"	11
"MIR6740"	0
"MIR6741"	7
"MIR6742"	1
"MIR6743"	1
"MIR6744"	0
"MIR6745"	4
"MIR6746"	3
"MIR6747"	28
"MIR6748"	4
"MIR6749"	3
"MIR675"	0
"MIR6750"	1
"MIR6751"	3
"MIR6752"	0
"MIR6753"	1
"MIR6754"	0
"MIR6755"	13
"MIR6756"	3
"MIR6757"	15
"MIR6758"	15
"MIR6759"	4
"MIR676"	1
"MIR6760"	0
"MIR6761"	0
"MIR6762"	1
"MIR6763"	0
"MIR6764"	5
"MIR6765"	0
"MIR6766"	2
"MIR6767"	0
"MIR6768"	0
"MIR6769A"	2
"MIR6769B"	0
"MIR6770-1"	0
"MIR6770-2"	0
"MIR6770-3"	0
"MIR6771"	0
"MIR6772"	4
"MIR6773"	0
"MIR6774"	5
"MIR6775"	4
"MIR6776"	2
"MIR6777"	2
"MIR6778"	10
"MIR6779"	0
"MIR6780A"	7
"MIR6780B"	2
"MIR6781"	3
"MIR6782"	2
"MIR6783"	0
"MIR6784"	3
"MIR6785"	2
"MIR6786"	2
"MIR6787"	1
"MIR6788"	6
"MIR6789"	32
"MIR6790"	1
"MIR6791"	4
"MIR6792"	0
"MIR6793"	3
"MIR6794"	0
"MIR6795"	0
"MIR6796"	1
"MIR6797"	1
"MIR6798"	0
"MIR6799"	2
"MIR6800"	35
"MIR6801"	1
"MIR6802"	4
"MIR6803"	6
"MIR6804"	6
"MIR6805"	3
"MIR6806"	1
"MIR6807"	4
"MIR6808"	1
"MIR6809"	8
"MIR6810"	0
"MIR6811"	0
"MIR6812"	4
"MIR6813"	3
"MIR6814"	0
"MIR6815"	2
"MIR6816"	0
"MIR6817"	1
"MIR6818"	2
"MIR6819"	10
"MIR6820"	1
"MIR6821"	6
"MIR6822"	0
"MIR6823"	2
"MIR6824"	1
"MIR6825"	2
"MIR6826"	1
"MIR6827"	21
"MIR6828"	26
"MIR6829"	2
"MIR6830"	1
"MIR6831"	3
"MIR6832"	2
"MIR6833"	2
"MIR6834"	3
"MIR6835"	1
"MIR6836"	3
"MIR6837"	14
"MIR6838"	5
"MIR6839"	4
"MIR6840"	8
"MIR6841"	31
"MIR6842"	2
"MIR6843"	69
"MIR6844"	9
"MIR6845"	19
"MIR6846"	1
"MIR6847"	1
"MIR6848"	18
"MIR6849"	3
"MIR6850"	2
"MIR6851"	3
"MIR6852"	86
"MIR6853"	0
"MIR6854"	3
"MIR6855"	1
"MIR6856"	1
"MIR6857"	5
"MIR6858"	1
"MIR6859-1"	0
"MIR6859-2"	2
"MIR6859-3"	4
"MIR6859-4"	22
"MIR6860"	0
"MIR6861"	44
"MIR6862-1"	1
"MIR6862-2"	0
"MIR6863"	0
"MIR6864"	7
"MIR6865"	8
"MIR6866"	1
"MIR6867"	2
"MIR6868"	6
"MIR6869"	8
"MIR6870"	3
"MIR6871"	2
"MIR6872"	32
"MIR6873"	1
"MIR6874"	9
"MIR6875"	2
"MIR6876"	8
"MIR6877"	0
"MIR6878"	13
"MIR6879"	0
"MIR6880"	8
"MIR6881"	5
"MIR6882"	3
"MIR6883"	7
"MIR6884"	4
"MIR6885"	2
"MIR6886"	2
"MIR6887"	0
"MIR6888"	6
"MIR6889"	9
"MIR6890"	3
"MIR6891"	15
"MIR6892"	3
"MIR6893"	0
"MIR6894"	10
"MIR6895"	4
"MIR7-1"	37
"MIR7-2"	2
"MIR7-3"	5
"MIR7-3HG"	46
"MIR708"	0
"MIR7106"	0
"MIR7107"	3
"MIR7108"	0
"MIR7109"	28
"MIR711"	5
"MIR7110"	1
"MIR7111"	5
"MIR7112"	1
"MIR7113"	4
"MIR7114"	10
"MIR7150"	5
"MIR7151"	30
"MIR7152"	2
"MIR7153"	0
"MIR7154"	0
"MIR7155"	1
"MIR7156"	4
"MIR7157"	15
"MIR7158"	44
"MIR7159"	0
"MIR7160"	1
"MIR7161"	10
"MIR7162"	0
"MIR718"	0
"MIR744"	12
"MIR7515"	0
"MIR7515HG"	0
"MIR758"	6
"MIR759"	0
"MIR760"	1
"MIR761"	40
"MIR762"	1
"MIR762HG"	50
"MIR764"	1
"MIR7641-1"	0
"MIR7641-2"	0
"MIR765"	2
"MIR766"	1
"MIR767"	2
"MIR769"	4
"MIR770"	97
"MIR7702"	0
"MIR7703"	59
"MIR7704"	4
"MIR7705"	84
"MIR7706"	2
"MIR7843"	4
"MIR7844"	141
"MIR7845"	2
"MIR7846"	12
"MIR7847"	13
"MIR7848"	2
"MIR7849"	0
"MIR7850"	0
"MIR7851"	5
"MIR7852"	0
"MIR7853"	0
"MIR7854"	9
"MIR7855"	21
"MIR7856"	9
"MIR7973-1"	0
"MIR7973-2"	0
"MIR7974"	0
"MIR7975"	0
"MIR7976"	6
"MIR7977"	0
"MIR7978"	72
"MIR802"	0
"MIR8052"	0
"MIR8053"	0
"MIR8054"	0
"MIR8055"	4
"MIR8056"	0
"MIR8057"	5
"MIR8058"	3
"MIR8059"	0
"MIR8060"	0
"MIR8061"	0
"MIR8062"	0
"MIR8063"	15
"MIR8064"	6
"MIR8065"	5
"MIR8066"	15
"MIR8067"	0
"MIR8068"	0
"MIR8069-1"	1
"MIR8069-2"	1
"MIR8070"	4
"MIR8071-1"	0
"MIR8071-2"	0
"MIR8072"	23
"MIR8073"	0
"MIR8074"	0
"MIR8075"	10
"MIR8076"	1
"MIR8077"	0
"MIR8078"	0
"MIR8079"	0
"MIR8080"	0
"MIR8081"	0
"MIR8082"	37
"MIR8083"	0
"MIR8084"	0
"MIR8085"	0
"MIR8086"	0
"MIR8087"	0
"MIR8088"	0
"MIR8089"	0
"MIR8485"	11
"MIR873"	13
"MIR874"	12
"MIR875"	0
"MIR876"	9
"MIR877"	1
"MIR885"	3
"MIR887"	1
"MIR888"	0
"MIR889"	2
"MIR890"	0
"MIR891A"	0
"MIR891B"	0
"MIR892A"	0
"MIR892B"	0
"MIR892C"	0
"MIR9-1"	8
"MIR9-2"	49
"MIR9-3"	2
"MIR9-3HG"	369
"MIR920"	0
"MIR921"	8
"MIR922"	66
"MIR924"	0
"MIR924HG"	1
"MIR92A1"	0
"MIR92A2"	0
"MIR92B"	22
"MIR93"	0
"MIR933"	15
"MIR934"	0
"MIR935"	35
"MIR936"	0
"MIR937"	50
"MIR938"	3
"MIR939"	21
"MIR940"	1
"MIR941-1"	8
"MIR941-2"	4
"MIR941-3"	0
"MIR941-4"	0
"MIR941-5"	0
"MIR942"	5
"MIR943"	17
"MIR944"	0
"MIR95"	2
"MIR9500"	1
"MIR96"	0
"MIR98"	4
"MIR99A"	4
"MIR99AHG"	1271
"MIR99B"	1
"MIRLET7A1"	8
"MIRLET7A2"	25
"MIRLET7A3"	1
"MIRLET7B"	3
"MIRLET7BHG"	525
"MIRLET7C"	8
"MIRLET7D"	8
"MIRLET7DHG"	1
"MIRLET7E"	0
"MIRLET7F1"	19
"MIRLET7F2"	1
"MIRLET7G"	0
"MIRLET7I"	3
"MIS12"	563
"MIS18A"	106
"MIS18BP1"	457
"MISP"	2
"MISP3"	96
"MITD1"	269
"MITF"	710
"MIXL1"	4
"MKI67"	29
"MKKS"	1323
"MKL1"	976
"MKL2"	8633
"MKLN1"	7443
"MKLN1-AS"	84
"MKNK1"	517
"MKNK1-AS1"	2
"MKNK2"	776
"MKRN1"	1489
"MKRN2"	911
"MKRN2OS"	16
"MKRN3"	251
"MKRN7P"	25
"MKRN9P"	0
"MKS1"	238
"MKX"	277
"MKX-AS1"	8
"MLANA"	0
"MLC1"	1902
"MLEC"	3583
"MLF1"	314
"MLF2"	2177
"MLH1"	966
"MLH3"	2780
"MLIP"	1029
"MLIP-AS1"	0
"MLIP-IT1"	1
"MLKL"	119
"MLLT1"	1614
"MLLT10"	1762
"MLLT10P1"	21
"MLLT11"	2713
"MLLT3"	1212
"MLLT6"	3529
"MLN"	0
"MLNR"	1
"MLPH"	6
"MLST8"	419
"MLX"	392
"MLXIP"	992
"MLXIPL"	301
"MLYCD"	318
"MMAA"	423
"MMAB"	506
"MMACHC"	423
"MMADHC"	733
"MMD"	1175
"MMD2"	368
"MME"	42
"MMEL1"	7
"MMGT1"	1379
"MMP1"	0
"MMP10"	0
"MMP11"	9
"MMP12"	1
"MMP13"	0
"MMP14"	288
"MMP15"	192
"MMP16"	1869
"MMP17"	287
"MMP19"	4
"MMP2"	54
"MMP2-AS1"	0
"MMP20"	0
"MMP21"	7
"MMP23A"	3
"MMP23B"	3
"MMP24"	287
"MMP24-AS1-EDEM2"	172
"MMP24OS"	397
"MMP25"	7
"MMP25-AS1"	61
"MMP26"	0
"MMP27"	0
"MMP28"	75
"MMP3"	1
"MMP7"	1
"MMP8"	0
"MMP9"	5
"MMRN1"	56
"MMRN2"	300
"MMS19"	1297
"MMS22L"	497
"MN1"	354
"MNAT1"	796
"MND1"	49
"MNDA"	154
"MNS1"	210
"MNT"	858
"MNX1"	0
"MNX1-AS1"	0
"MNX1-AS2"	2
"MOAP1"	3089
"MOB1A"	1477
"MOB1B"	1949
"MOB2"	293
"MOB3A"	487
"MOB3B"	2656
"MOB3C"	208
"MOB4"	664
"MOBP"	41643
"MOCOS"	16
"MOCS1"	535
"MOCS2"	1401
"MOCS3"	154
"MOG"	13054
"MOGAT1"	10
"MOGAT2"	0
"MOGAT3"	0
"MOGS"	365
"MOK"	299
"MON1A"	273
"MON1B"	936
"MON2"	6063
"MORC1"	15
"MORC1-AS1"	0
"MORC2"	884
"MORC2-AS1"	9
"MORC3"	2279
"MORC4"	380
"MORF4L1"	7133
"MORF4L2"	4849
"MORF4L2-AS1"	56
"MORN1"	157
"MORN2"	177
"MORN3"	26
"MORN4"	444
"MORN5"	18
"MOS"	0
"MOSPD1"	185
"MOSPD2"	2917
"MOSPD3"	126
"MOV10"	236
"MOV10L1"	73
"MOXD1"	406
"MOXD2P"	0
"MPC1"	1228
"MPC1L"	0
"MPC2"	1201
"MPDU1"	385
"MPDZ"	8150
"MPEG1"	58
"MPG"	191
"MPHOSPH10"	884
"MPHOSPH6"	427
"MPHOSPH8"	2866
"MPHOSPH9"	1458
"MPI"	762
"MPIG6B"	2
"MPL"	56
"MPLKIP"	256
"MPND"	210
"MPO"	8
"MPP1"	896
"MPP2"	2142
"MPP3"	234
"MPP4"	16
"MPP5"	4088
"MPP6"	2772
"MPP7"	518
"MPPE1"	552
"MPPED1"	979
"MPPED2"	467
"MPRIP"	8745
"MPST"	388
"MPV17"	520
"MPV17L"	237
"MPV17L2"	121
"MPZ"	49
"MPZL1"	775
"MPZL2"	152
"MPZL3"	39
"MR1"	247
"MRAP"	17
"MRAP2"	452
"MRAS"	2414
"MRC1"	59
"MRC2"	235
"MRE11"	1102
"MREG"	243
"MRFAP1"	6999
"MRFAP1L1"	1890
"MRGBP"	211
"MRGPRD"	0
"MRGPRE"	1
"MRGPRF"	9
"MRGPRF-AS1"	0
"MRGPRG"	0
"MRGPRG-AS1"	0
"MRGPRX1"	0
"MRGPRX2"	0
"MRGPRX3"	0
"MRGPRX4"	0
"MRI1"	639
"MRLN"	3
"MRM1"	121
"MRM2"	288
"MRM3"	169
"MRNIP"	324
"MRO"	1037
"MROH1"	771
"MROH2A"	2
"MROH2B"	0
"MROH3P"	0
"MROH5"	2
"MROH6"	29
"MROH7"	224
"MROH7-TTC4"	738
"MROH8"	140
"MROH9"	0
"MRPL1"	331
"MRPL10"	409
"MRPL11"	142
"MRPL12"	268
"MRPL13"	259
"MRPL14"	177
"MRPL15"	603
"MRPL16"	333
"MRPL17"	309
"MRPL18"	563
"MRPL19"	2535
"MRPL2"	251
"MRPL20"	430
"MRPL21"	270
"MRPL22"	397
"MRPL23"	212
"MRPL23-AS1"	1
"MRPL24"	523
"MRPL27"	325
"MRPL28"	444
"MRPL3"	1015
"MRPL30"	1348
"MRPL32"	289
"MRPL33"	406
"MRPL34"	338
"MRPL35"	1267
"MRPL36"	110
"MRPL37"	516
"MRPL38"	451
"MRPL39"	477
"MRPL4"	327
"MRPL40"	287
"MRPL41"	554
"MRPL42"	1246
"MRPL42P5"	26
"MRPL43"	449
"MRPL44"	429
"MRPL45"	478
"MRPL45P2"	227
"MRPL46"	294
"MRPL47"	494
"MRPL48"	473
"MRPL49"	474
"MRPL50"	510
"MRPL51"	562
"MRPL52"	232
"MRPL53"	141
"MRPL54"	179
"MRPL55"	218
"MRPL57"	445
"MRPL58"	185
"MRPL9"	342
"MRPS10"	830
"MRPS11"	547
"MRPS12"	163
"MRPS14"	863
"MRPS15"	308
"MRPS16"	1090
"MRPS17"	187
"MRPS18A"	287
"MRPS18B"	589
"MRPS18C"	380
"MRPS2"	281
"MRPS21"	874
"MRPS22"	668
"MRPS23"	652
"MRPS24"	144
"MRPS25"	1063
"MRPS26"	370
"MRPS27"	1047
"MRPS28"	462
"MRPS30"	1035
"MRPS30-DT"	303
"MRPS31"	561
"MRPS31P5"	687
"MRPS33"	302
"MRPS34"	367
"MRPS35"	880
"MRPS36"	323
"MRPS5"	966
"MRPS6"	253
"MRPS7"	495
"MRPS9"	548
"MRRF"	470
"MRS2"	845
"MRS2P2"	0
"MRTO4"	394
"MRVI1"	2825
"MRVI1-AS1"	26
"MS4A1"	1
"MS4A10"	0
"MS4A12"	0
"MS4A13"	0
"MS4A14"	52
"MS4A15"	1
"MS4A18"	0
"MS4A2"	0
"MS4A3"	0
"MS4A4A"	85
"MS4A4E"	9
"MS4A5"	0
"MS4A6A"	252
"MS4A6E"	0
"MS4A7"	179
"MS4A8"	2
"MSANTD1"	40
"MSANTD2"	559
"MSANTD3"	291
"MSANTD3-TMEFF1"	1280
"MSANTD4"	1900
"MSC"	23
"MSC-AS1"	165
"MSGN1"	0
"MSH2"	1668
"MSH3"	1189
"MSH4"	140
"MSH5"	66
"MSH5-SAPCD1"	73
"MSH6"	1945
"MSI1"	153
"MSI2"	2578
"MSL1"	2979
"MSL2"	1657
"MSL3"	661
"MSL3P1"	25
"MSLN"	28
"MSMB"	0
"MSMO1"	1965
"MSMP"	1
"MSN"	2581
"MSR1"	390
"MSRA"	568
"MSRB1"	162
"MSRB2"	400
"MSRB3"	405
"MSS51"	121
"MST1"	74
"MST1L"	7
"MST1P2"	49
"MST1R"	6
"MSTN"	32
"MSTO1"	180
"MSTO2P"	277
"MSX1"	41
"MSX2"	22
"MSX2P1"	3
"MT1A"	21
"MT1B"	0
"MT1DP"	1
"MT1E"	513
"MT1F"	135
"MT1G"	133
"MT1H"	8
"MT1HL1"	0
"MT1IP"	0
"MT1JP"	3
"MT1L"	16
"MT1M"	255
"MT1X"	664
"MT2A"	1124
"MT3"	1973
"MT4"	0
"MTA1"	920
"MTA2"	1199
"MTA3"	1736
"MTAP"	750
"MTBP"	234
"MTCH1"	4547
"MTCH2"	1523
"MTCL1"	1003
"MTCP1"	53
"MTDH"	4676
"MTERF1"	435
"MTERF2"	381
"MTERF3"	289
"MTERF4"	883
"MTF1"	1087
"MTF2"	938
"MTFMT"	215
"MTFP1"	49
"MTFR1"	432
"MTFR1L"	922
"MTFR2"	4
"MTG1"	446
"MTG2"	267
"MTHFD1"	1101
"MTHFD1L"	822
"MTHFD2"	342
"MTHFD2L"	562
"MTHFD2P1"	0
"MTHFR"	694
"MTHFS"	89
"MTHFSD"	343
"MTIF2"	751
"MTIF3"	644
"MTM1"	833
"MTMR1"	1038
"MTMR10"	5821
"MTMR11"	243
"MTMR12"	1443
"MTMR14"	473
"MTMR2"	3306
"MTMR3"	2003
"MTMR4"	3368
"MTMR6"	2371
"MTMR7"	2362
"MTMR8"	95
"MTMR9"	3037
"MTMR9LP"	126
"MTNR1A"	11
"MTNR1B"	1
"MTO1"	606
"MTOR"	2847
"MTOR-AS1"	0
"MTPAP"	1519
"MTPN"	2490
"MTR"	3530
"MTREX"	2386
"MTRF1"	256
"MTRF1L"	573
"MTRNR2L1"	0
"MTRNR2L10"	0
"MTRNR2L2"	4
"MTRNR2L3"	0
"MTRNR2L4"	0
"MTRNR2L5"	0
"MTRNR2L6"	0
"MTRNR2L7"	0
"MTRNR2L8"	2
"MTRNR2L9"	0
"MTRR"	1771
"MTSS1"	2414
"MTSS1L"	5238
"MTTP"	53
"MTURN"	71734
"MTUS1"	10344
"MTUS2"	752
"MTUS2-AS1"	1
"MTVR2"	0
"MTX1"	143
"MTX2"	889
"MTX3"	2134
"MUC1"	31
"MUC12"	13
"MUC13"	4
"MUC15"	1
