gene/TE	../../STAR_v252_mapping/CGND_12856/HRA-00084-2_PE.bam
"LOC730234"	2
"LOC730338"	2
"LOC730668"	1
"LOC731157"	13
"LOC79999"	0
"LOC90246"	9
"LOC90768"	34
"LOC91370"	0
"LOC91450"	3
"LOC91548"	0
"LOC93429"	33
"LOC93463"	32
"LOC93622"	251
"LOH12CR2"	30
"LONP1"	763
"LONP2"	2764
"LONRF1"	714
"LONRF2"	8116
"LONRF3"	229
"LOR"	1
"LOX"	33
"LOXHD1"	28
"LOXL1"	18
"LOXL1-AS1"	8
"LOXL2"	40
"LOXL3"	62
"LOXL4"	9
"LPA"	13
"LPAL2"	14
"LPAR1"	3533
"LPAR2"	16
"LPAR3"	42
"LPAR4"	42
"LPAR5"	98
"LPAR6"	212
"LPCAT1"	803
"LPCAT2"	469
"LPCAT3"	115
"LPCAT4"	542
"LPGAT1"	3476
"LPIN1"	2009
"LPIN2"	1875
"LPIN3"	33
"LPL"	543
"LPO"	3
"LPP"	2568
"LPP-AS1"	0
"LPP-AS2"	36
"LPXN"	299
"LRAT"	58
"LRBA"	2061
"LRCH1"	765
"LRCH2"	671
"LRCH3"	695
"LRCH4"	260
"LRCOL1"	0
"LRFN1"	429
"LRFN2"	363
"LRFN3"	296
"LRFN4"	340
"LRFN5"	1382
"LRG1"	17
"LRGUK"	97
"LRIF1"	457
"LRIG1"	2517
"LRIG2"	710
"LRIG3"	213
"LRIT1"	0
"LRIT2"	1
"LRIT3"	51
"LRMDA"	27
"LRMP"	221
"LRP1"	11481
"LRP1-AS"	0
"LRP10"	791
"LRP11"	1386
"LRP12"	981
"LRP1B"	6628
"LRP2"	2684
"LRP2BP"	196
"LRP3"	1625
"LRP4"	3822
"LRP4-AS1"	3
"LRP5"	228
"LRP5L"	68
"LRP6"	2220
"LRP8"	1058
"LRPAP1"	1175
"LRPPRC"	3485
"LRR1"	34
"LRRC1"	449
"LRRC10"	1
"LRRC10B"	113
"LRRC14"	386
"LRRC14B"	5
"LRRC15"	1
"LRRC17"	41
"LRRC18"	0
"LRRC19"	1
"LRRC2"	214
"LRRC2-AS1"	0
"LRRC20"	403
"LRRC23"	159
"LRRC24"	174
"LRRC25"	24
"LRRC26"	2
"LRRC27"	261
"LRRC28"	649
"LRRC29"	73
"LRRC3"	17
"LRRC3-AS1"	0
"LRRC30"	0
"LRRC31"	0
"LRRC32"	259
"LRRC34"	185
"LRRC36"	1
"LRRC37A"	368
"LRRC37A11P"	2
"LRRC37A2"	1050
"LRRC37A3"	706
"LRRC37A4P"	533
"LRRC37A5P"	0
"LRRC37A6P"	105
"LRRC37A8P"	6
"LRRC37B"	682
"LRRC38"	13
"LRRC39"	129
"LRRC3B"	223
"LRRC3C"	0
"LRRC4"	1554
"LRRC40"	563
"LRRC41"	633
"LRRC42"	133
"LRRC43"	54
"LRRC45"	73
"LRRC46"	3
"LRRC47"	693
"LRRC49"	726
"LRRC4B"	2738
"LRRC4C"	1269
"LRRC52"	0
"LRRC55"	224
"LRRC56"	29
"LRRC57"	413
"LRRC58"	1970
"LRRC59"	601
"LRRC6"	736
"LRRC61"	56
"LRRC63"	172
"LRRC66"	66
"LRRC69"	49
"LRRC7"	3766
"LRRC70"	90
"LRRC71"	0
"LRRC72"	0
"LRRC73"	90
"LRRC74A"	0
"LRRC74B"	2
"LRRC75A"	130
"LRRC75A-AS1"	685
"LRRC75B"	68
"LRRC77P"	0
"LRRC8A"	2224
"LRRC8B"	4179
"LRRC8C"	1192
"LRRC8C-DT"	84
"LRRC8D"	1058
"LRRC8E"	1
"LRRC9"	132
"LRRCC1"	412
"LRRD1"	20
"LRRFIP1"	1589
"LRRFIP2"	1323
"LRRIQ1"	153
"LRRIQ3"	17
"LRRIQ4"	8
"LRRK1"	935
"LRRK2"	1867
"LRRN1"	1084
"LRRN2"	599
"LRRN3"	853
"LRRN4"	11
"LRRN4CL"	6
"LRRTM1"	228
"LRRTM2"	2351
"LRRTM3"	2070
"LRRTM4"	1616
"LRSAM1"	475
"LRTM1"	0
"LRTM2"	269
"LRTOMT"	97
"LRWD1"	139
"LSAMP"	7504
"LSAMP-AS1"	0
"LSG1"	456
"LSINCT5"	0
"LSM1"	177
"LSM10"	119
"LSM11"	718
"LSM12"	611
"LSM14A"	1324
"LSM14B"	649
"LSM2"	88
"LSM3"	154
"LSM4"	298
"LSM5"	206
"LSM6"	96
"LSM7"	56
"LSM8"	1347
"LSMEM1"	113
"LSMEM2"	15
"LSP1"	37
"LSP1P3"	0
"LSR"	73
"LSS"	1057
"LST1"	18
"LTA"	2
"LTA4H"	585
"LTB"	4
"LTB4R"	35
"LTB4R2"	10
"LTBP1"	558
"LTBP2"	142
"LTBP3"	1338
"LTBP4"	298
"LTBR"	104
"LTC4S"	22
"LTF"	96
"LTK"	19
"LTN1"	2130
"LTV1"	308
"LUADT1"	0
"LUARIS"	0
"LUC7L"	888
"LUC7L2"	1067
"LUC7L3"	5143
"LUCAT1"	14
"LUM"	30
"LUNAR1"	1
"LURAP1"	217
"LURAP1L"	224
"LURAP1L-AS1"	46
"LUZP1"	3174
"LUZP2"	494
"LUZP4"	0
"LUZP6"	1641
"LVRN"	31
"LXN"	20
"LY6D"	6
"LY6E"	509
"LY6E-DT"	53
"LY6G5B"	30
"LY6G5C"	7
"LY6G6C"	0
"LY6G6D"	0
"LY6G6E"	0
"LY6G6F"	0
"LY6G6F-LY6G6D"	0
"LY6H"	863
"LY6K"	1
"LY75"	52
"LY75-CD302"	198
"LY86"	30
"LY86-AS1"	182
"LY9"	0
"LY96"	27
"LYAR"	115
"LYG1"	28
"LYG2"	2
"LYL1"	57
"LYN"	177
"LYNX1"	3114
"LYNX1-SLURP2"	199
"LYPD1"	170
"LYPD2"	0
"LYPD3"	3
"LYPD4"	0
"LYPD5"	272
"LYPD6"	250
"LYPD6B"	23
"LYPD8"	12
"LYPLA1"	380
"LYPLA2"	197
"LYPLA2P2"	0
"LYPLAL1"	530
"LYPLAL1-AS1"	30
"LYRM1"	254
"LYRM2"	855
"LYRM4"	193
"LYRM4-AS1"	16
"LYRM7"	1373
"LYRM9"	161
"LYSMD1"	206
"LYSMD2"	376
"LYSMD3"	659
"LYSMD4"	288
"LYST"	4113
"LYVE1"	156
"LYZ"	24
"LYZL1"	0
"LYZL2"	0
"LYZL4"	7
"LYZL6"	0
"LZIC"	941
"LZTFL1"	1052
"LZTR1"	670
"LZTS1"	1162
"LZTS1-AS1"	0
"LZTS2"	627
"LZTS3"	3405
"M1AP"	23
"M6PR"	1007
"MAATS1"	285
"MAB21L1"	13
"MAB21L2"	3
"MAB21L3"	19
"MACC1"	14
"MACC1-AS1"	0
"MACF1"	21718
"MACO1"	883
"MACROD1"	75
"MACROD2"	322
"MACROD2-AS1"	0
"MACROD2-IT1"	28
"MAD1L1"	222
"MAD2L1"	35
"MAD2L1BP"	121
"MAD2L2"	108
"MADCAM1"	35
"MADD"	3283
"MAEA"	551
"MAEL"	64
"MAF"	943
"MAF1"	582
"MAFA"	0
"MAFA-AS1"	0
"MAFB"	394
"MAFF"	130
"MAFG"	913
"MAFG-AS1"	29
"MAFIP"	0
"MAFK"	539
"MAFTRR"	1
"MAG"	2617
"MAGEA1"	0
"MAGEA10"	0
"MAGEA10-MAGEA5"	0
"MAGEA11"	0
"MAGEA12"	3
"MAGEA2"	0
"MAGEA2B"	0
"MAGEA3"	0
"MAGEA4"	0
"MAGEA5"	0
"MAGEA6"	0
"MAGEA8"	0
"MAGEA8-AS1"	7
"MAGEA9"	0
"MAGEA9B"	0
"MAGEB1"	0
"MAGEB10"	0
"MAGEB16"	0
"MAGEB17"	0
"MAGEB18"	0
"MAGEB2"	0
"MAGEB3"	1
"MAGEB4"	0
"MAGEB5"	0
"MAGEB6"	0
"MAGEC1"	2
"MAGEC2"	0
"MAGEC3"	28
"MAGED1"	1960
"MAGED2"	1345
"MAGED4"	195
"MAGED4B"	195
"MAGEE1"	1000
"MAGEE2"	71
"MAGEF1"	466
"MAGEH1"	514
"MAGEL2"	118
"MAGI1"	2082
"MAGI1-AS1"	0
"MAGI1-IT1"	112
"MAGI2"	3465
"MAGI2-AS2"	0
"MAGI2-AS3"	2412
"MAGI3"	1671
"MAGIX"	36
"MAGOH"	119
"MAGOH2P"	13
"MAGOHB"	215
"MAGT1"	749
"MAIP1"	152
"MAJIN"	0
"MAK"	4
"MAK16"	339
"MAL"	860
"MAL2"	1129
"MAL2-AS1"	2
"MALAT1"	451651
"MALINC1"	50
"MALL"	89
"MALRD1"	32
"MALSU1"	129
"MALT1"	677
"MAMDC2"	133
"MAMDC2-AS1"	12
"MAMDC4"	47
"MAML1"	905
"MAML2"	577
"MAML3"	175
"MAMLD1"	397
"MAMSTR"	54
"MAN1A1"	848
"MAN1A2"	4521
"MAN1B1"	410
"MAN1B1-AS1"	29
"MAN1C1"	953
"MAN2A1"	5882
"MAN2A2"	2497
"MAN2B1"	210
"MAN2B2"	673
"MAN2C1"	536
"MANBA"	424
"MANBAL"	288
"MANEA"	308
"MANEA-AS1"	74
"MANEAL"	305
"MANF"	169
"MANSC1"	303
"MANSC4"	1
"MAOA"	740
"MAOB"	1571
"MAP10"	117
"MAP1A"	40487
"MAP1B"	80143
"MAP1LC3A"	432
"MAP1LC3B"	2700
"MAP1LC3B2"	4
"MAP1LC3C"	7
"MAP1S"	931
"MAP2"	35142
"MAP2K1"	1626
"MAP2K2"	891
"MAP2K3"	166
"MAP2K4"	2960
"MAP2K4P1"	10
"MAP2K5"	567
"MAP2K6"	1055
"MAP2K7"	429
"MAP3K1"	599
"MAP3K10"	2091
"MAP3K11"	574
"MAP3K12"	709
"MAP3K13"	1183
"MAP3K14"	188
"MAP3K14-AS1"	8
"MAP3K15"	4
"MAP3K19"	6
"MAP3K2"	2692
"MAP3K20"	702
"MAP3K20-AS1"	0
"MAP3K21"	291
"MAP3K3"	553
"MAP3K4"	1417
"MAP3K5"	2170
"MAP3K6"	203
"MAP3K7"	1584
"MAP3K7CL"	54
"MAP3K8"	146
"MAP3K9"	2551
"MAP4"	10390
"MAP4K1"	11
"MAP4K2"	442
"MAP4K3"	1729
"MAP4K4"	9585
"MAP4K5"	2645
"MAP6"	1801
"MAP6D1"	838
"MAP7"	3815
"MAP7D1"	3435
"MAP7D2"	1444
"MAP7D3"	79
"MAP9"	2951
"MAPK1"	6519
"MAPK10"	8176
"MAPK11"	364
"MAPK12"	148
"MAPK13"	353
"MAPK14"	1059
"MAPK15"	1
"MAPK1IP1L"	1291
"MAPK3"	1547
"MAPK4"	1782
"MAPK6"	1545
"MAPK7"	113
"MAPK8"	1629
"MAPK8IP1"	3498
"MAPK8IP1P2"	163
"MAPK8IP2"	3431
"MAPK8IP3"	4667
"MAPK9"	2809
"MAPKAP1"	1135
"MAPKAPK2"	581
"MAPKAPK3"	169
"MAPKAPK5"	436
"MAPKAPK5-AS1"	143
"MAPKBP1"	1053
"MAPRE1"	1198
"MAPRE2"	4570
"MAPRE3"	1169
"MAPT"	8142
"MAPT-AS1"	9
"MAPT-IT1"	145
"MARC1"	163
"MARC2"	254
"MARCH1"	786
"MARCH10"	8
"MARCH11"	41
"MARCH2"	552
"MARCH3"	85
"MARCH4"	196
"MARCH5"	575
"MARCH6"	8461
"MARCH7"	1950
"MARCH8"	881
"MARCH9"	226
"MARCKS"	4516
"MARCKSL1"	3006
"MARCO"	5
"MARF1"	4769
"MARK1"	1325
"MARK2"	1189
"MARK2P9"	0
"MARK3"	1966
"MARK4"	930
"MARS"	901
"MARS2"	257
"MARVELD1"	51
"MARVELD2"	40
"MARVELD3"	2
"MAS1"	72
"MAS1L"	0
"MASCRNA"	17
"MASP1"	116
"MASP2"	0
"MAST1"	1779
"MAST2"	1068
"MAST3"	5207
"MAST4"	2959
"MAST4-AS1"	2
"MASTL"	133
"MAT1A"	2
"MAT2A"	4356
"MAT2B"	856
"MATK"	467
"MATN1"	5
"MATN1-AS1"	20
"MATN2"	429
"MATN3"	54
"MATN4"	0
"MATR3"	9733
"MAU2"	592
"MAVS"	1538
"MAX"	828
"MAZ"	1310
"MB"	0
"MB21D2"	148
"MBD1"	893
"MBD2"	841
"MBD3"	1155
"MBD3L1"	0
"MBD3L2"	0
"MBD3L3"	0
"MBD3L4"	0
"MBD3L5"	0
"MBD4"	517
"MBD5"	1253
"MBD6"	329
"MBIP"	306
"MBL1P"	32
"MBL2"	0
"MBLAC1"	73
"MBLAC2"	479
"MBNL1"	3264
"MBNL1-AS1"	105
"MBNL2"	6199
"MBNL3"	167
"MBOAT1"	50
"MBOAT2"	2542
"MBOAT4"	0
"MBOAT7"	1182
"MBP"	95189
"MBTD1"	701
"MBTPS1"	1768
"MBTPS2"	466
"MC1R"	41
"MC2R"	0
"MC3R"	0
"MC4R"	57
"MC5R"	1
"MCAM"	482
"MCAT"	103
"MCC"	733
"MCCC1"	731
"MCCC2"	521
"MCCD1"	0
"MCEE"	53
"MCEMP1"	6
"MCF2"	447
"MCF2L"	3355
"MCF2L-AS1"	29
"MCF2L2"	2942
"MCFD2"	1765
"MCHR1"	102
"MCHR2"	180
"MCHR2-AS1"	3
"MCIDAS"	1
"MCL1"	2337
"MCM10"	5
"MCM2"	49
"MCM3"	251
"MCM3AP"	1586
"MCM3AP-AS1"	109
"MCM4"	509
"MCM5"	87
"MCM6"	259
"MCM7"	415
"MCM8"	174
"MCM8-AS1"	2
"MCM9"	254
"MCMBP"	655
"MCMDC2"	30
"MCOLN1"	188
"MCOLN2"	5
"MCOLN3"	15
"MCPH1"	693
"MCPH1-AS1"	67
"MCRIP1"	481
"MCRIP2"	168
"MCRS1"	368
"MCTP1"	2045
"MCTP2"	146
"MCTS1"	787
"MCU"	234
"MCUB"	49
"MCUR1"	965
"MDC1"	586
"MDC1-AS1"	0
"MDFI"	15
"MDFIC"	254
"MDGA1"	374
"MDGA2"	1164
"MDH1"	3662
"MDH1B"	87
"MDH2"	1253
"MDK"	30
"MDM1"	420
"MDM2"	2205
"MDM4"	2040
"MDN1"	4911
"MDP1"	44
"MDS2"	0
"ME1"	686
"ME2"	871
"ME3"	723
"MEA1"	234
"MEAF6"	920
"MEAT6"	64
"MECOM"	339
"MECP2"	3376
"MECR"	255
"MED1"	1024
"MED10"	262
"MED11"	79
"MED12"	700
"MED12L"	1831
"MED13"	4573
"MED13L"	3787
"MED14"	1010
"MED14OS"	5
"MED15"	625
"MED15P9"	0
"MED16"	490
"MED17"	447
"MED18"	73
"MED19"	113
"MED20"	140
"MED21"	801
"MED22"	251
"MED23"	1260
"MED24"	629
"MED25"	344
"MED26"	106
"MED27"	179
"MED28"	888
"MED29"	818
"MED30"	105
"MED31"	135
"MED4"	522
"MED4-AS1"	1
"MED6"	577
"MED7"	208
"MED8"	283
"MED9"	355
"MEDAG"	24
"MEF2A"	3439
"MEF2B"	15
"MEF2C"	8142
"MEF2C-AS1"	285
"MEF2C-AS2"	6
"MEF2D"	2123
"MEFV"	17
"MEG3"	18706
"MEG8"	1994
"MEG9"	23
"MEGF10"	2759
"MEGF11"	306
"MEGF6"	46
"MEGF8"	4000
"MEGF9"	3779
"MEI1"	12
"MEI4"	3
"MEIG1"	7
"MEIKIN"	115
"MEIOB"	4
"MEIOC"	4
"MEIS1"	229
"MEIS1-AS2"	0
"MEIS1-AS3"	5
"MEIS2"	627
"MEIS3"	533
"MEIS3P1"	98
"MELK"	3
"MELTF"	92
"MELTF-AS1"	50
"MEMO1"	403
"MEN1"	320
"MEOX1"	0
"MEOX2"	16
"MEOX2-AS1"	5
"MEP1A"	16
"MEP1B"	5
"MEPCE"	522
"MEPE"	100
"MERTK"	648
"MESD"	435
"MESP1"	57
"MESP2"	2
"MEST"	1588
"MESTIT1"	42
"MET"	487
"METAP1"	492
"METAP1D"	147
"METAP2"	929
"METRN"	797
"METRNL"	77
"METTL1"	37
"METTL11B"	0
"METTL13"	337
"METTL14"	582
"METTL15"	397
"METTL16"	627
"METTL17"	192
"METTL18"	93
"METTL21A"	210
"METTL21C"	7
"METTL21EP"	146
"METTL22"	114
"METTL23"	84
"METTL24"	115
"METTL25"	344
"METTL26"	231
"METTL27"	5
"METTL2A"	206
"METTL2B"	358
"METTL3"	350
"METTL4"	361
"METTL5"	203
"METTL6"	398
"METTL7A"	1960
"METTL7B"	42
"METTL8"	672
"METTL9"	1269
"MEX3A"	55
"MEX3B"	117
"MEX3C"	631
"MEX3D"	393
"MFAP1"	409
"MFAP2"	4
"MFAP3"	976
"MFAP3L"	2468
"MFAP4"	39
"MFAP5"	10
"MFF"	1263
"MFGE8"	309
"MFHAS1"	784
"MFN1"	1213
"MFN2"	2285
"MFNG"	46
"MFRP"	29
"MFSD1"	586
"MFSD10"	207
"MFSD11"	404
"MFSD12"	394
"MFSD13A"	148
"MFSD13B"	0
"MFSD14A"	913
"MFSD14B"	891
"MFSD14C"	234
"MFSD2A"	126
"MFSD2B"	6
"MFSD3"	151
"MFSD4A"	1664
"MFSD4B"	350
"MFSD5"	133
"MFSD6"	2862
"MFSD6L"	1
"MFSD8"	447
"MFSD9"	137
"MGA"	4427
"MGAM"	78
"MGAM2"	36
"MGARP"	23
"MGAT1"	710
"MGAT2"	217
"MGAT3"	2104
"MGAT3-AS1"	0
"MGAT4A"	2201
"MGAT4B"	495
"MGAT4C"	910
"MGAT4D"	0
"MGAT4EP"	1
"MGAT5"	2483
"MGAT5B"	1610
"MGC12916"	18
"MGC15885"	0
"MGC16025"	36
"MGC16275"	112
"MGC27345"	647
"MGC27382"	0
"MGC2889"	66
"MGC32805"	0
"MGC34796"	0
"MGC4859"	1
"MGC70870"	0
"MGEA5"	6230
"MGLL"	3233
"MGME1"	109
"MGMT"	65
"MGP"	341
"MGRN1"	1289
"MGST1"	384
"MGST2"	101
"MGST3"	791
"MHENCR"	39
"MHRT"	0
"MIA"	2
"MIA-RAB4B"	167
"MIA2"	905
"MIA3"	2653
"MIAT"	8407
"MIATNB"	211
"MIB1"	3627
"MIB2"	613
"MICA"	63
"MICA-AS1"	14
"MICAL1"	386
"MICAL2"	3071
"MICAL3"	3438
"MICALCL"	10
"MICALL1"	400
"MICALL2"	306
"MICB"	13
"MICB-DT"	4
"MICU1"	1077
"MICU2"	613
"MICU3"	1957
"MID1"	376
"MID1IP1"	1637
"MID1IP1-AS1"	9
"MID2"	470
"MIDN"	630
"MIEF1"	682
"MIEF2"	175
"MIEN1"	252
"MIER1"	1543
"MIER2"	290
"MIER3"	841
"MIF"	944
"MIF-AS1"	7
"MIF4GD"	66
"MIG7"	1
"MIGA1"	2436
"MIGA2"	410
"MIIP"	93
"MILR1"	14
"MIMT1"	32
"MINCR"	28
"MINDY1"	556
"MINDY2"	2783
"MINDY3"	1168
"MINDY4"	121
"MINDY4B"	1
"MINK1"	2938
"MINOS1"	497
"MINOS1-NBL1"	615
"MINOS1P1"	203
"MINPP1"	211
"MIOS"	731
"MIOX"	0
"MIP"	8
"MIPEP"	200
"MIPEPP3"	83
"MIPOL1"	450
"MIR1-1"	0
"MIR1-1HG"	0
"MIR1-1HG-AS1"	34
"MIR1-2"	0
"MIR100"	5
"MIR100HG"	2094
"MIR101-1"	5
"MIR101-2"	1
"MIR103A1"	2
"MIR103A2"	3
"MIR103B1"	0
"MIR103B2"	0
"MIR105-1"	1
"MIR105-2"	1
"MIR106A"	0
"MIR106B"	0
"MIR107"	3
"MIR10A"	0
"MIR10B"	0
"MIR1178"	69
"MIR1179"	13
"MIR1180"	1
"MIR1181"	74
"MIR1182"	13
"MIR1183"	4
"MIR1184-1"	0
"MIR1184-2"	0
"MIR1184-3"	0
"MIR1185-1"	2
"MIR1185-2"	1
"MIR1193"	4
"MIR1197"	3
"MIR1199"	1
"MIR1200"	34
"MIR1202"	0
"MIR1203"	0
"MIR1204"	4
"MIR1205"	2
"MIR1206"	7
"MIR1207"	3
"MIR1208"	12
"MIR122"	0
"MIR1224"	2
"MIR1225"	6
"MIR1226"	1
"MIR1227"	2
"MIR1228"	3
"MIR1229"	2
"MIR1231"	3
"MIR1233-1"	0
"MIR1233-2"	0
"MIR1234"	4
"MIR1236"	2
"MIR1237"	1
"MIR1238"	1
"MIR124-1"	6
"MIR124-2"	60
"MIR124-2HG"	3151
"MIR124-3"	2
"MIR1243"	37
"MIR1244-1"	20
"MIR1244-2"	0
"MIR1244-3"	522
"MIR1244-4"	0
"MIR1245A"	0
"MIR1245B"	0
"MIR1246"	0
"MIR1247"	1
"MIR1248"	16
"MIR1249"	23
"MIR1250"	6
"MIR1251"	14
"MIR1252"	23
"MIR1253"	2
"MIR1254-1"	7
"MIR1254-2"	0
"MIR1255A"	28
"MIR1255B1"	1
"MIR1255B2"	4
"MIR1256"	14
"MIR1257"	0
"MIR1258"	0
"MIR125A"	0
"MIR125B1"	49
"MIR125B2"	20
"MIR126"	0
"MIR1260A"	0
"MIR1260B"	0
"MIR1261"	1
"MIR1262"	8
"MIR1263"	0
"MIR1264"	0
"MIR1265"	0
"MIR1266"	0
"MIR1267"	62
"MIR1268A"	23
"MIR1269A"	0
"MIR1269B"	0
"MIR127"	6
"MIR1270"	0
"MIR1271"	1
"MIR1272"	0
"MIR1273A"	0
"MIR1273C"	11
"MIR1273E"	2
"MIR1273F"	4
"MIR1273G"	2
"MIR1273H"	13
"MIR1275"	2
"MIR1276"	3
"MIR1277"	4
"MIR1278"	0
"MIR1279"	0
"MIR128-1"	18
"MIR128-2"	7
"MIR1281"	31
"MIR1282"	0
"MIR1283-1"	0
"MIR1283-2"	0
"MIR1284"	10
"MIR1286"	4
"MIR1287"	3
"MIR1288"	2
"MIR1289-1"	0
"MIR1289-2"	9
"MIR129-1"	0
"MIR129-2"	0
"MIR1290"	1
"MIR1291"	0
"MIR1292"	18
"MIR1293"	1
"MIR1294"	2
"MIR1295A"	1
"MIR1295B"	0
"MIR1296"	32
"MIR1297"	0
"MIR1298"	1
"MIR1299"	61
"MIR1301"	3
"MIR1302-1"	0
"MIR1302-10"	0
"MIR1302-11"	0
"MIR1302-2"	0
"MIR1302-3"	4
"MIR1302-4"	0
"MIR1302-5"	0
"MIR1302-6"	0
"MIR1302-7"	0
"MIR1302-8"	0
"MIR1302-9"	0
"MIR1303"	0
"MIR1304"	34
"MIR1305"	4
"MIR1306"	21
"MIR1307"	5
"MIR130A"	1
"MIR130B"	1
"MIR132"	1
"MIR1321"	0
"MIR1322"	3
"MIR1323"	0
"MIR1324"	1
"MIR133A1"	0
"MIR133A1HG"	9
"MIR133A2"	0
"MIR133B"	0
"MIR134"	5
"MIR1343"	8
"MIR135A1"	0
"MIR135A2"	1
"MIR135B"	1
"MIR136"	0
"MIR137"	1
"MIR137HG"	385
"MIR138-1"	18
"MIR138-2"	3
"MIR139"	0
"MIR140"	0
"MIR141"	0
"MIR142"	0
"MIR143"	0
"MIR144"	0
"MIR145"	1
"MIR1468"	0
"MIR1469"	0
"MIR146A"	0
"MIR146B"	0
"MIR1470"	0
"MIR1471"	0
"MIR147A"	3
"MIR147B"	0
"MIR148A"	0
"MIR148B"	2
"MIR149"	12
"MIR150"	0
"MIR151B"	0
"MIR152"	0
"MIR153-1"	1
"MIR153-2"	3
"MIR1537"	12
"MIR1538"	0
"MIR1539"	1
"MIR154"	5
"MIR155"	1
"MIR155HG"	12
"MIR15A"	1
"MIR15B"	1
"MIR16-1"	0
"MIR16-2"	0
"MIR17"	3
"MIR17HG"	34
"MIR181A1"	5
"MIR181A1HG"	87
"MIR181A2"	1
"MIR181A2HG"	9
"MIR181B1"	5
"MIR181B2"	1
"MIR181C"	5
"MIR181D"	1
"MIR182"	0
"MIR1825"	15
"MIR1827"	0
"MIR183"	0
"MIR184"	0
"MIR185"	1
"MIR186"	46
"MIR187"	0
"MIR188"	0
"MIR18A"	0
"MIR18B"	0
"MIR1908"	6
"MIR1909"	27
"MIR190A"	3
"MIR190B"	0
"MIR191"	1
"MIR1910"	0
"MIR1911"	0
"MIR1912"	0
"MIR1913"	7
"MIR1914"	8
"MIR1915"	2
"MIR192"	0
"MIR193A"	2
"MIR193B"	0
"MIR193BHG"	48
"MIR194-1"	0
"MIR194-2"	0
"MIR194-2HG"	1
"MIR195"	1
"MIR196A1"	0
"MIR196A2"	0
"MIR196B"	0
"MIR197"	11
"MIR1972-1"	0
"MIR1972-2"	0
"MIR1973"	0
"MIR1976"	0
"MIR198"	44
"MIR199A1"	0
"MIR199A2"	0
"MIR199B"	0
"MIR19A"	0
"MIR19B1"	0
"MIR19B2"	0
"MIR200A"	0
"MIR200B"	0
"MIR200C"	0
"MIR200CHG"	0
"MIR202"	0
"MIR202HG"	0
"MIR203A"	0
"MIR203B"	0
"MIR204"	2
"MIR205"	0
"MIR2052"	11
"MIR2052HG"	49
"MIR2053"	0
"MIR2054"	0
"MIR205HG"	0
"MIR206"	0
"MIR208A"	0
"MIR208B"	0
"MIR20A"	0
"MIR20B"	0
"MIR21"	5
"MIR210"	0
"MIR210HG"	10
"MIR211"	0
"MIR2110"	21
"MIR2113"	0
"MIR2114"	0
"MIR2115"	0
"MIR2116"	1
"MIR2117"	0
"MIR2117HG"	0
"MIR212"	1
"MIR214"	0
"MIR215"	0
"MIR216A"	0
"MIR216B"	0
"MIR217"	0
"MIR217HG"	0
"MIR218-1"	8
"MIR218-2"	0
"MIR219A1"	0
"MIR219A2"	31
"MIR219B"	8
"MIR22"	6
"MIR221"	11
"MIR222"	6
"MIR223"	3
"MIR224"	0
"MIR2276"	1
"MIR2277"	32
"MIR2278"	10
"MIR22HG"	97
"MIR2355"	9
"MIR2392"	0
"MIR23A"	0
"MIR23B"	5
"MIR23C"	8
"MIR24-1"	6
"MIR24-2"	0
"MIR2467"	13
"MIR25"	3
"MIR2681"	38
"MIR2682"	40
"MIR26A1"	4
"MIR26A2"	4
"MIR26B"	0
"MIR27A"	0
"MIR27B"	15
"MIR28"	2
"MIR2861"	10
"MIR2909"	6
"MIR296"	0
"MIR298"	1
"MIR299"	7
"MIR29A"	2
"MIR29B1"	2
"MIR29B2"	18
"MIR29B2CHG"	483
"MIR29C"	18
"MIR300"	2
"MIR301A"	2
"MIR301B"	0
"MIR302A"	0
"MIR302B"	0
"MIR302C"	0
"MIR302D"	0
"MIR302E"	0
"MIR302F"	1
"MIR3064"	329
"MIR3065"	0
"MIR3074"	0
"MIR30A"	9
"MIR30B"	1
"MIR30C1"	3
"MIR30C2"	9
"MIR30D"	1
"MIR30E"	4
"MIR31"	2
"MIR3115"	2
"MIR3116-1"	0
"MIR3116-2"	0
"MIR3117"	30
"MIR3118-1"	0
"MIR3118-2"	0
"MIR3118-3"	0
"MIR3118-4"	0
"MIR3119-1"	0
"MIR3119-2"	0
"MIR3120"	34
"MIR3121"	3
"MIR3122"	0
"MIR3123"	0
"MIR3124"	3
"MIR3125"	1
"MIR3126"	2
"MIR3127"	0
"MIR3128"	9
"MIR3129"	1
"MIR3130-1"	0
"MIR3130-2"	0
"MIR3131"	1
"MIR3132"	0
"MIR3133"	1
"MIR3134"	12
"MIR3135A"	2
"MIR3135B"	0
"MIR3136"	15
"MIR3137"	3
"MIR3138"	1
"MIR3139"	23
"MIR3140"	17
"MIR3141"	0
"MIR3142"	0
"MIR3142HG"	1
"MIR3143"	0
"MIR3144"	2
"MIR3145"	4
"MIR3146"	2
"MIR3147"	0
"MIR3148"	0
"MIR3149"	7
"MIR3150A"	0
"MIR3150B"	0
"MIR3150BHG"	0
"MIR3151"	12
"MIR3152"	0
"MIR3153"	2
"MIR3154"	0
"MIR3155A"	4
"MIR3155B"	0
"MIR3156-1"	0
"MIR3156-2"	0
"MIR3156-3"	0
"MIR3157"	2
"MIR3158-1"	0
"MIR3158-2"	0
"MIR3160-1"	0
"MIR3160-2"	0
"MIR3161"	6
"MIR3162"	1
"MIR3163"	7
"MIR3164"	4
