gene/TE	../../STAR_v252_mapping/CGND_12856/HRA-00014-2_PE.bam
"LOC105374313"	0
"LOC105374338"	363
"LOC105374344"	15
"LOC105374389"	4
"LOC105374428"	0
"LOC105374454"	30
"LOC105374516"	0
"LOC105374546"	1
"LOC105374620"	0
"LOC105374704"	0
"LOC105374727"	4
"LOC105374820"	0
"LOC105374952"	7
"LOC105374960"	0
"LOC105374972"	1
"LOC105374988"	0
"LOC105375075"	0
"LOC105375115"	0
"LOC105375166"	0
"LOC105375218"	3
"LOC105375297"	0
"LOC105375304"	18
"LOC105375401"	0
"LOC105375429"	8
"LOC105375483"	70
"LOC105375504"	0
"LOC105375512"	0
"LOC105375545"	28
"LOC105375556"	153
"LOC105375690"	105
"LOC105375713"	0
"LOC105375744"	5
"LOC105375773"	0
"LOC105375787"	0
"LOC105375800"	8
"LOC105375843"	0
"LOC105375972"	0
"LOC105376064"	0
"LOC105376114"	44
"LOC105376194"	0
"LOC105376271"	0
"LOC105376306"	7
"LOC105376331"	0
"LOC105376351"	7
"LOC105376360"	80
"LOC105376365"	1
"LOC105376382"	0
"LOC105376398"	0
"LOC105376468"	0
"LOC105376480"	0
"LOC105376599"	0
"LOC105376633"	0
"LOC105376671"	6
"LOC105376731"	0
"LOC105376736"	9
"LOC105376772"	6
"LOC105376805"	19
"LOC105376975"	0
"LOC105376997"	0
"LOC105377102"	142
"LOC105377143"	0
"LOC105377146"	18
"LOC105377162"	0
"LOC105377213"	0
"LOC105377245"	0
"LOC105377267"	0
"LOC105377342"	36
"LOC105377348"	68
"LOC105377372"	2
"LOC105377448"	5
"LOC105377458"	2
"LOC105377480"	0
"LOC105377590"	3
"LOC105377621"	18
"LOC105377623"	53
"LOC105377651"	0
"LOC105377716"	0
"LOC105377763"	20
"LOC105377849"	2
"LOC105377879"	2
"LOC105377924"	0
"LOC105377967"	39
"LOC105377975"	18
"LOC105378047"	0
"LOC105378052"	0
"LOC105378068"	1
"LOC105378098"	0
"LOC105378123"	0
"LOC105378127"	0
"LOC105378137"	0
"LOC105378146"	5
"LOC105378183"	0
"LOC105378269"	1
"LOC105378292"	0
"LOC105378311"	0
"LOC105378330"	0
"LOC105378349"	2
"LOC105378367"	8
"LOC105378385"	12
"LOC105378397"	0
"LOC105378430"	0
"LOC105378470"	0
"LOC105378586"	23
"LOC105378591"	0
"LOC105378614"	4
"LOC105378663"	42
"LOC105378683"	0
"LOC105378696"	5
"LOC105378828"	65
"LOC105378853"	142
"LOC105378933"	0
"LOC105379030"	0
"LOC105379143"	14
"LOC105379152"	0
"LOC105379176"	8
"LOC105379183"	4
"LOC105379192"	0
"LOC105379194"	0
"LOC105379252"	119
"LOC105379393"	2
"LOC105379450"	2
"LOC105379477"	0
"LOC105379511"	13
"LOC105379514"	1
"LOC105379550"	0
"LOC105379807"	0
"LOC105447645"	29
"LOC105616981"	1
"LOC105747689"	4
"LOC105755953"	0
"LOC106660606"	8
"LOC106699570"	1
"LOC106780825"	0
"LOC107001062"	0
"LOC107105282"	6
"LOC107133515"	386
"LOC107984035"	387
"LOC107984132"	0
"LOC107984703"	0
"LOC107984784"	0
"LOC107984974"	80
"LOC107985033"	0
"LOC107985544"	29
"LOC107985820"	60
"LOC107986845"	0
"LOC108783645"	8
"LOC108783654"	203
"LOC109864269"	0
"LOC110091768"	11
"LOC110091776"	29
"LOC110091777"	31
"LOC110117498"	0
"LOC110117498-PIK3R3"	491
"LOC110384692"	338
"LOC143666"	21
"LOC145474"	117
"LOC145694"	12
"LOC145783"	187
"LOC145845"	1
"LOC148413"	106
"LOC148696"	0
"LOC148709"	13
"LOC149373"	0
"LOC149684"	1
"LOC150051"	3
"LOC150776"	382
"LOC150935"	1
"LOC151174"	37
"LOC151484"	16
"LOC152048"	10
"LOC153684"	20
"LOC153910"	0
"LOC154449"	4
"LOC154761"	59
"LOC155060"	132
"LOC157273"	1
"LOC158434"	24
"LOC158435"	16
"LOC171391"	40
"LOC200772"	1
"LOC202181"	322
"LOC220729"	601
"LOC221122"	0
"LOC221946"	1
"LOC254028"	0
"LOC254896"	0
"LOC256880"	3
"LOC257396"	80
"LOC283028"	3
"LOC283038"	12
"LOC283045"	78
"LOC283140"	26
"LOC283177"	43
"LOC283194"	1
"LOC283214"	0
"LOC283299"	0
"LOC283335"	99
"LOC283387"	7
"LOC283435"	0
"LOC283665"	0
"LOC283683"	280
"LOC283710"	1
"LOC283731"	34
"LOC283788"	0
"LOC283856"	85
"LOC283922"	268
"LOC284009"	13
"LOC284191"	2
"LOC284240"	3
"LOC284241"	1
"LOC284344"	0
"LOC284379"	0
"LOC284395"	29
"LOC284412"	31
"LOC284454"	6
"LOC284577"	1
"LOC284578"	166
"LOC284581"	10
"LOC284632"	2
"LOC284788"	0
"LOC284798"	17
"LOC284865"	0
"LOC284898"	0
"LOC284930"	125
"LOC284933"	0
"LOC284950"	1
"LOC285000"	1
"LOC285043"	2
"LOC285074"	480
"LOC285095"	6
"LOC285097"	18
"LOC285191"	0
"LOC285556"	46
"LOC285593"	0
"LOC285626"	14
"LOC285638"	23
"LOC285762"	0
"LOC285766"	0
"LOC285804"	1
"LOC285819"	1
"LOC285847"	0
"LOC285889"	6
"LOC286059"	0
"LOC286083"	0
"LOC286177"	0
"LOC286178"	1
"LOC286297"	0
"LOC286359"	0
"LOC286437"	241
"LOC338694"	0
"LOC338963"	1
"LOC339059"	7
"LOC339166"	0
"LOC339192"	19
"LOC339260"	9
"LOC339298"	0
"LOC339529"	26
"LOC339539"	3
"LOC339593"	0
"LOC339666"	0
"LOC339685"	2
"LOC339803"	123
"LOC339862"	1
"LOC339874"	74
"LOC339902"	1
"LOC339975"	0
"LOC340090"	1
"LOC340357"	0
"LOC340512"	1
"LOC341056"	0
"LOC343052"	1
"LOC344967"	5
"LOC349160"	0
"LOC374443"	100
"LOC375196"	25
"LOC387810"	0
"LOC388242"	1
"LOC388282"	0
"LOC388436"	0
"LOC388692"	63
"LOC388780"	1
"LOC388813"	5
"LOC389199"	0
"LOC389247"	45
"LOC389602"	3
"LOC389641"	1
"LOC389705"	27
"LOC389765"	423
"LOC389831"	0
"LOC389834"	0
"LOC389895"	28
"LOC389906"	68
"LOC390705"	0
"LOC390877"	0
"LOC391322"	12
"LOC392196"	0
"LOC392232"	48
"LOC392364"	1
"LOC392452"	0
"LOC399715"	59
"LOC399716"	58
"LOC399815"	35
"LOC399886"	5
"LOC399975"	233
"LOC400464"	5
"LOC400541"	0
"LOC400553"	10
"LOC400622"	21
"LOC400627"	0
"LOC400655"	0
"LOC400682"	13
"LOC400684"	13
"LOC400706"	200
"LOC400710"	9
"LOC400743"	0
"LOC400794"	0
"LOC400800"	0
"LOC400867"	16
"LOC400927"	34
"LOC400927-CSNK1E"	665
"LOC400940"	108
"LOC401021"	0
"LOC401127"	23
"LOC401176"	11
"LOC401261"	190
"LOC401312"	2
"LOC401320"	717
"LOC401324"	0
"LOC401357"	0
"LOC401442"	26
"LOC401463"	4
"LOC401478"	41
"LOC401554"	0
"LOC401557"	0
"LOC401585"	54
"LOC403312"	20
"LOC403323"	173
"LOC407835"	0
"LOC414300"	20
"LOC439933"	13
"LOC440028"	1
"LOC440040"	314
"LOC440084"	60
"LOC440173"	1
"LOC440300"	219
"LOC440311"	1
"LOC440346"	1
"LOC440434"	726
"LOC440570"	3
"LOC440700"	3
"LOC440895"	2
"LOC440896"	150
"LOC440910"	0
"LOC440934"	23
"LOC440982"	5
"LOC441052"	9
"LOC441081"	27
"LOC441086"	35
"LOC441087"	8
"LOC441155"	11
"LOC441179"	0
"LOC441204"	462
"LOC441242"	76
"LOC441454"	0
"LOC441455"	131
"LOC441601"	0
"LOC441666"	212
"LOC442028"	0
"LOC442132"	0
"LOC442497"	0
"LOC494127"	0
"LOC494141"	0
"LOC497256"	1
"LOC51145"	0
"LOC541472"	1
"LOC541473"	0
"LOC550113"	45
"LOC554206"	41
"LOC554249"	0
"LOC574538"	3
"LOC606724"	47
"LOC613038"	1
"LOC613206"	0
"LOC613266"	0
"LOC641367"	0
"LOC641746"	1
"LOC642131"	0
"LOC642361"	37
"LOC642366"	0
"LOC642423"	34
"LOC642484"	3
"LOC642648"	30
"LOC642846"	1
"LOC642852"	1020
"LOC642929"	0
"LOC642943"	5
"LOC643072"	53
"LOC643201"	24
"LOC643327"	25
"LOC643339"	4
"LOC643387"	2
"LOC643406"	1
"LOC643441"	0
"LOC643542"	1
"LOC643711"	31
"LOC643733"	0
"LOC643802"	0
"LOC644090"	0
"LOC644135"	1
"LOC644189"	10
"LOC644285"	301
"LOC644554"	27
"LOC644656"	52
"LOC644669"	1
"LOC644762"	0
"LOC644794"	16
"LOC644936"	0
"LOC645166"	159
"LOC645177"	15
"LOC645188"	7
"LOC645485"	3
"LOC645513"	591
"LOC645752"	0
"LOC645967"	5
"LOC646029"	0
"LOC646030"	12
"LOC646214"	651
"LOC646383"	7
"LOC646471"	1
"LOC646522"	5
"LOC646548"	15
"LOC646626"	10
"LOC646730"	0
"LOC646736"	0
"LOC646743"	0
"LOC646762"	736
"LOC646813"	3
"LOC646903"	44
"LOC646938"	0
"LOC647070"	16
"LOC647859"	50
"LOC648987"	29
"LOC649133"	0
"LOC649352"	0
"LOC650226"	50
"LOC651337"	0
"LOC652276"	116
"LOC653080"	100
"LOC653160"	27
"LOC653653"	5
"LOC653712"	20
"LOC653786"	9
"LOC654342"	105
"LOC654780"	1
"LOC654841"	84
"LOC692247"	0
"LOC727751"	7
"LOC727896"	51
"LOC728024"	41
"LOC728095"	0
"LOC728158"	0
"LOC728196"	0
"LOC728327"	0
"LOC728392"	2058
"LOC728485"	32
"LOC728554"	121
"LOC728613"	216
"LOC728660"	0
"LOC728673"	60
"LOC728715"	27
"LOC728730"	294
"LOC728739"	6
"LOC728743"	209
"LOC728752"	38
"LOC728755"	1
"LOC728975"	16
"LOC728989"	13
"LOC729080"	0
"LOC729159"	0
"LOC729218"	207
"LOC729224"	7
"LOC729291"	51
"LOC729296"	10
"LOC729305"	34
"LOC729558"	0
"LOC729603"	47
"LOC729609"	8
"LOC729652"	19
"LOC729681"	9
"LOC729683"	33
"LOC729732"	168
"LOC729737"	97
"LOC729815"	5
"LOC729867"	6
"LOC729870"	9
"LOC729930"	0
"LOC729966"	0
"LOC729968"	0
"LOC729970"	86
"LOC730098"	78
"LOC730100"	5
"LOC730101"	141
"LOC730183"	11
"LOC730202"	3
"LOC730234"	2
"LOC730338"	2
"LOC730668"	0
"LOC731157"	14
"LOC79999"	0
"LOC90246"	8
"LOC90768"	26
"LOC91370"	0
"LOC91450"	5
"LOC91548"	0
"LOC93429"	28
"LOC93463"	26
"LOC93622"	323
"LOH12CR2"	38
"LONP1"	673
"LONP2"	2939
"LONRF1"	842
"LONRF2"	11376
"LONRF3"	152
"LOR"	0
"LOX"	12
"LOXHD1"	42
"LOXL1"	11
"LOXL1-AS1"	7
"LOXL2"	36
"LOXL3"	39
"LOXL4"	7
"LPA"	7
"LPAL2"	14
"LPAR1"	3311
"LPAR2"	18
"LPAR3"	51
"LPAR4"	38
"LPAR5"	47
"LPAR6"	114
"LPCAT1"	781
"LPCAT2"	331
"LPCAT3"	104
"LPCAT4"	727
"LPGAT1"	4693
"LPIN1"	2019
"LPIN2"	1894
"LPIN3"	27
"LPL"	543
"LPO"	1
"LPP"	1702
"LPP-AS1"	0
"LPP-AS2"	24
"LPXN"	276
"LRAT"	46
"LRBA"	2285
"LRCH1"	600
"LRCH2"	692
"LRCH3"	786
"LRCH4"	247
"LRCOL1"	0
"LRFN1"	369
"LRFN2"	398
"LRFN3"	248
"LRFN4"	258
"LRFN5"	1668
"LRG1"	6
"LRGUK"	87
"LRIF1"	456
"LRIG1"	2239
"LRIG2"	699
"LRIG3"	258
"LRIT1"	0
"LRIT2"	3
"LRIT3"	50
"LRMDA"	20
"LRMP"	332
"LRP1"	9661
"LRP1-AS"	0
"LRP10"	576
"LRP11"	1629
"LRP12"	1085
"LRP1B"	7054
"LRP2"	3303
"LRP2BP"	203
"LRP3"	1274
"LRP4"	3509
"LRP4-AS1"	1
"LRP5"	143
"LRP5L"	45
"LRP6"	2207
"LRP8"	890
"LRPAP1"	1253
"LRPPRC"	4598
"LRR1"	28
"LRRC1"	412
"LRRC10"	0
"LRRC10B"	130
"LRRC14"	317
"LRRC14B"	0
"LRRC15"	0
"LRRC17"	30
"LRRC18"	0
"LRRC19"	0
"LRRC2"	294
"LRRC2-AS1"	0
"LRRC20"	406
"LRRC23"	129
"LRRC24"	186
"LRRC25"	12
"LRRC26"	2
"LRRC27"	257
"LRRC28"	668
"LRRC29"	52
"LRRC3"	16
"LRRC3-AS1"	1
"LRRC30"	0
"LRRC31"	0
"LRRC32"	134
"LRRC34"	163
"LRRC36"	1
"LRRC37A"	241
"LRRC37A11P"	1
"LRRC37A2"	787
"LRRC37A3"	592
"LRRC37A4P"	440
"LRRC37A5P"	0
"LRRC37A6P"	54
"LRRC37A8P"	7
"LRRC37B"	673
"LRRC38"	10
"LRRC39"	126
"LRRC3B"	287
"LRRC3C"	1
"LRRC4"	1460
"LRRC40"	665
"LRRC41"	690
"LRRC42"	116
"LRRC43"	36
"LRRC45"	75
"LRRC46"	6
"LRRC47"	763
"LRRC49"	801
"LRRC4B"	2055
"LRRC4C"	1446
"LRRC52"	0
"LRRC55"	298
"LRRC56"	34
"LRRC57"	476
"LRRC58"	1999
"LRRC59"	626
"LRRC6"	747
"LRRC61"	68
"LRRC63"	174
"LRRC66"	65
"LRRC69"	61
"LRRC7"	4515
"LRRC70"	94
"LRRC71"	0
"LRRC72"	0
"LRRC73"	135
"LRRC74A"	0
"LRRC74B"	0
"LRRC75A"	142
"LRRC75A-AS1"	785
"LRRC75B"	60
"LRRC77P"	0
"LRRC8A"	1941
"LRRC8B"	4823
"LRRC8C"	1222
"LRRC8C-DT"	76
"LRRC8D"	1039
"LRRC8E"	0
"LRRC9"	121
"LRRCC1"	338
"LRRD1"	29
"LRRFIP1"	1260
"LRRFIP2"	1348
"LRRIQ1"	122
"LRRIQ3"	8
"LRRIQ4"	11
"LRRK1"	1023
"LRRK2"	1809
"LRRN1"	918
"LRRN2"	546
"LRRN3"	1146
"LRRN4"	8
"LRRN4CL"	12
"LRRTM1"	280
"LRRTM2"	3004
"LRRTM3"	2430
"LRRTM4"	1947
"LRSAM1"	546
"LRTM1"	0
"LRTM2"	319
"LRTOMT"	128
"LRWD1"	150
"LSAMP"	9961
"LSAMP-AS1"	0
"LSG1"	563
"LSINCT5"	0
"LSM1"	194
"LSM10"	133
"LSM11"	991
"LSM12"	663
"LSM14A"	1311
"LSM14B"	625
"LSM2"	95
"LSM3"	207
"LSM4"	359
"LSM5"	232
"LSM6"	99
"LSM7"	78
"LSM8"	1428
"LSMEM1"	93
"LSMEM2"	12
"LSP1"	11
"LSP1P3"	0
"LSR"	26
"LSS"	1037
"LST1"	8
"LTA"	0
"LTA4H"	657
"LTB"	5
"LTB4R"	30
"LTB4R2"	12
"LTBP1"	426
"LTBP2"	40
"LTBP3"	1040
"LTBP4"	246
"LTBR"	60
"LTC4S"	19
"LTF"	43
"LTK"	15
"LTN1"	2527
"LTV1"	314
"LUADT1"	0
"LUARIS"	0
"LUC7L"	873
"LUC7L2"	1026
"LUC7L3"	4704
"LUCAT1"	3
"LUM"	8
"LUNAR1"	0
"LURAP1"	235
"LURAP1L"	202
"LURAP1L-AS1"	89
"LUZP1"	3585
"LUZP2"	447
"LUZP4"	0
"LUZP6"	2215
"LVRN"	29
"LXN"	7
"LY6D"	7
"LY6E"	703
"LY6E-DT"	57
"LY6G5B"	13
"LY6G5C"	6
"LY6G6C"	2
"LY6G6D"	0
"LY6G6E"	0
"LY6G6F"	0
"LY6G6F-LY6G6D"	0
"LY6H"	1347
"LY6K"	3
"LY75"	29
"LY75-CD302"	147
"LY86"	15
"LY86-AS1"	249
"LY9"	0
"LY96"	15
"LYAR"	91
"LYG1"	19
"LYG2"	0
"LYL1"	22
"LYN"	108
"LYNX1"	3251
"LYNX1-SLURP2"	185
"LYPD1"	107
"LYPD2"	0
"LYPD3"	3
"LYPD4"	0
"LYPD5"	311
"LYPD6"	207
"LYPD6B"	22
"LYPD8"	12
"LYPLA1"	395
"LYPLA2"	180
"LYPLA2P2"	0
"LYPLAL1"	527
"LYPLAL1-AS1"	21
"LYRM1"	328
"LYRM2"	972
"LYRM4"	273
"LYRM4-AS1"	11
"LYRM7"	1718
"LYRM9"	181
"LYSMD1"	273
"LYSMD2"	497
"LYSMD3"	660
"LYSMD4"	281
"LYST"	4171
"LYVE1"	82
"LYZ"	8
"LYZL1"	0
"LYZL2"	0
"LYZL4"	9
"LYZL6"	0
"LZIC"	877
"LZTFL1"	1307
"LZTR1"	608
"LZTS1"	1010
"LZTS1-AS1"	0
"LZTS2"	545
"LZTS3"	3424
"M1AP"	41
"M6PR"	1049
"MAATS1"	215
"MAB21L1"	10
"MAB21L2"	1
"MAB21L3"	12
"MACC1"	11
"MACC1-AS1"	0
"MACF1"	21755
"MACO1"	974
"MACROD1"	72
"MACROD2"	408
"MACROD2-AS1"	0
"MACROD2-IT1"	33
"MAD1L1"	192
"MAD2L1"	71
"MAD2L1BP"	151
"MAD2L2"	89
"MADCAM1"	33
"MADD"	4176
"MAEA"	701
"MAEL"	63
"MAF"	685
"MAF1"	581
"MAFA"	1
"MAFA-AS1"	0
"MAFB"	261
"MAFF"	91
"MAFG"	815
"MAFG-AS1"	21
"MAFIP"	0
"MAFK"	475
"MAFTRR"	2
"MAG"	2032
"MAGEA1"	0
"MAGEA10"	1
"MAGEA10-MAGEA5"	0
"MAGEA11"	0
"MAGEA12"	0
"MAGEA2"	0
"MAGEA2B"	0
"MAGEA3"	0
"MAGEA4"	0
"MAGEA5"	0
"MAGEA6"	0
"MAGEA8"	0
"MAGEA8-AS1"	6
"MAGEA9"	0
"MAGEA9B"	0
"MAGEB1"	0
"MAGEB10"	0
"MAGEB16"	0
"MAGEB17"	0
"MAGEB18"	0
"MAGEB2"	0
"MAGEB3"	0
"MAGEB4"	0
"MAGEB5"	0
"MAGEB6"	0
"MAGEC1"	3
"MAGEC2"	0
"MAGEC3"	67
"MAGED1"	2341
"MAGED2"	1624
"MAGED4"	222
"MAGED4B"	222
"MAGEE1"	1388
"MAGEE2"	133
"MAGEF1"	604
"MAGEH1"	599
"MAGEL2"	149
"MAGI1"	2172
"MAGI1-AS1"	2
"MAGI1-IT1"	77
"MAGI2"	3545
"MAGI2-AS2"	0
"MAGI2-AS3"	2300
"MAGI3"	2030
"MAGIX"	39
"MAGOH"	94
"MAGOH2P"	9
"MAGOHB"	230
"MAGT1"	604
"MAIP1"	158
"MAJIN"	0
"MAK"	5
"MAK16"	398
"MAL"	787
"MAL2"	1587
"MAL2-AS1"	2
"MALAT1"	377099
"MALINC1"	38
"MALL"	56
"MALRD1"	17
"MALSU1"	170
"MALT1"	518
"MAMDC2"	138
"MAMDC2-AS1"	17
"MAMDC4"	54
"MAML1"	775
"MAML2"	402
"MAML3"	140
"MAMLD1"	423
"MAMSTR"	53
"MAN1A1"	868
"MAN1A2"	5550
"MAN1B1"	427
"MAN1B1-AS1"	29
"MAN1C1"	995
"MAN2A1"	5375
"MAN2A2"	2618
"MAN2B1"	118
"MAN2B2"	697
"MAN2C1"	522
"MANBA"	385
"MANBAL"	340
"MANEA"	337
"MANEA-AS1"	54
"MANEAL"	327
"MANF"	165
"MANSC1"	343
"MANSC4"	4
"MAOA"	764
"MAOB"	1742
"MAP10"	106
"MAP1A"	38447
"MAP1B"	100258
"MAP1LC3A"	534
"MAP1LC3B"	2955
"MAP1LC3B2"	4
"MAP1LC3C"	2
"MAP1S"	946
"MAP2"	43287
"MAP2K1"	2341
"MAP2K2"	875
"MAP2K3"	158
"MAP2K4"	4045
"MAP2K4P1"	19
"MAP2K5"	588
"MAP2K6"	1367
"MAP2K7"	368
"MAP3K1"	448
"MAP3K10"	1487
"MAP3K11"	475
"MAP3K12"	860
"MAP3K13"	1348
"MAP3K14"	190
"MAP3K14-AS1"	17
"MAP3K15"	2
"MAP3K19"	4
"MAP3K2"	2585
"MAP3K20"	498
"MAP3K20-AS1"	0
"MAP3K21"	322
"MAP3K3"	443
"MAP3K4"	1502
"MAP3K5"	2296
"MAP3K6"	109
"MAP3K7"	1656
"MAP3K7CL"	44
"MAP3K8"	91
"MAP3K9"	2687
"MAP4"	9365
"MAP4K1"	17
"MAP4K2"	379
"MAP4K3"	1924
"MAP4K4"	8543
"MAP4K5"	2687
"MAP6"	1928
"MAP6D1"	899
"MAP7"	3855
"MAP7D1"	3038
"MAP7D2"	1684
"MAP7D3"	56
"MAP9"	3421
"MAPK1"	8509
"MAPK10"	10908
"MAPK11"	380
"MAPK12"	129
"MAPK13"	480
"MAPK14"	1265
"MAPK15"	1
"MAPK1IP1L"	1411
"MAPK3"	1494
"MAPK4"	1584
"MAPK6"	2065
"MAPK7"	114
"MAPK8"	2035
"MAPK8IP1"	3047
"MAPK8IP1P2"	143
"MAPK8IP2"	3629
"MAPK8IP3"	4414
"MAPK9"	3806
"MAPKAP1"	1015
"MAPKAPK2"	367
"MAPKAPK3"	132
"MAPKAPK5"	463
"MAPKAPK5-AS1"	141
"MAPKBP1"	933
"MAPRE1"	1123
"MAPRE2"	5792
"MAPRE3"	1345
"MAPT"	8263
"MAPT-AS1"	4
"MAPT-IT1"	135
"MARC1"	167
"MARC2"	288
"MARCH1"	938
"MARCH10"	9
"MARCH11"	75
"MARCH2"	496
"MARCH3"	78
"MARCH4"	187
"MARCH5"	588
"MARCH6"	11026
"MARCH7"	1863
"MARCH8"	779
"MARCH9"	237
"MARCKS"	4314
"MARCKSL1"	2410
"MARCO"	3
"MARF1"	5271
"MARK1"	1581
"MARK2"	1198
"MARK2P9"	0
"MARK3"	1943
"MARK4"	842
"MARS"	1094
"MARS2"	275
"MARVELD1"	34
"MARVELD2"	23
"MARVELD3"	0
"MAS1"	110
"MAS1L"	0
"MASCRNA"	13
"MASP1"	142
"MASP2"	0
"MAST1"	1663
"MAST2"	895
"MAST3"	6106
"MAST4"	2517
"MAST4-AS1"	0
"MASTL"	159
"MAT1A"	4
"MAT2A"	4622
"MAT2B"	1239
"MATK"	423
"MATN1"	6
"MATN1-AS1"	23
"MATN2"	408
"MATN3"	21
"MATN4"	1
"MATR3"	12220
"MAU2"	577
"MAVS"	1198
"MAX"	849
"MAZ"	1125
"MB"	1
"MB21D2"	273
"MBD1"	990
"MBD2"	861
"MBD3"	799
"MBD3L1"	0
"MBD3L2"	0
"MBD3L3"	0
"MBD3L4"	0
"MBD3L5"	0
"MBD4"	587
"MBD5"	1351
"MBD6"	250
"MBIP"	346
"MBL1P"	44
"MBL2"	0
"MBLAC1"	58
"MBLAC2"	480
"MBNL1"	3349
"MBNL1-AS1"	93
"MBNL2"	6949
"MBNL3"	142
"MBOAT1"	28
"MBOAT2"	2663
"MBOAT4"	1
"MBOAT7"	1365
"MBP"	72619
"MBTD1"	684
"MBTPS1"	1807
"MBTPS2"	628
"MC1R"	53
"MC2R"	0
"MC3R"	0
"MC4R"	43
"MC5R"	2
"MCAM"	446
"MCAT"	130
"MCC"	607
"MCCC1"	749
"MCCC2"	531
"MCCD1"	0
"MCEE"	54
"MCEMP1"	0
"MCF2"	590
"MCF2L"	2848
"MCF2L-AS1"	18
"MCF2L2"	2848
"MCFD2"	2035
"MCHR1"	114
"MCHR2"	285
"MCHR2-AS1"	2
"MCIDAS"	1
"MCL1"	1964
"MCM10"	1
"MCM2"	61
"MCM3"	227
"MCM3AP"	1410
"MCM3AP-AS1"	107
"MCM4"	599
"MCM5"	95
"MCM6"	314
"MCM7"	336
"MCM8"	156
"MCM8-AS1"	2
"MCM9"	260
"MCMBP"	602
"MCMDC2"	25
"MCOLN1"	191
"MCOLN2"	3
"MCOLN3"	6
"MCPH1"	653
"MCPH1-AS1"	78
"MCRIP1"	480
"MCRIP2"	138
"MCRS1"	377
"MCTP1"	2485
"MCTP2"	161
"MCTS1"	945
"MCU"	344
"MCUB"	57
"MCUR1"	1058
"MDC1"	554
"MDC1-AS1"	0
"MDFI"	8
"MDFIC"	216
"MDGA1"	262
"MDGA2"	1218
"MDH1"	5412
"MDH1B"	89
"MDH2"	1477
"MDK"	28
"MDM1"	530
"MDM2"	2192
"MDM4"	1929
"MDN1"	5728
"MDP1"	49
"MDS2"	0
"ME1"	762
"ME2"	838
"ME3"	816
"MEA1"	379
"MEAF6"	1205
"MEAT6"	47
"MECOM"	132
"MECP2"	3192
"MECR"	248
"MED1"	962
"MED10"	314
"MED11"	82
"MED12"	623
"MED12L"	2339
"MED13"	4683
"MED13L"	3661
"MED14"	1078
"MED14OS"	5
"MED15"	588
"MED15P9"	0
"MED16"	512
"MED17"	535
"MED18"	98
"MED19"	153
"MED20"	153
"MED21"	928
"MED22"	227
"MED23"	1414
"MED24"	634
"MED25"	258
"MED26"	98
"MED27"	204
"MED28"	1054
"MED29"	872
"MED30"	98
"MED31"	169
"MED4"	543
"MED4-AS1"	1
"MED6"	726
"MED7"	240
"MED8"	354
"MED9"	373
"MEDAG"	5
"MEF2A"	3597
"MEF2B"	10
"MEF2C"	12323
"MEF2C-AS1"	274
"MEF2C-AS2"	1
"MEF2D"	2378
"MEFV"	13
"MEG3"	14345
"MEG8"	2234
"MEG9"	18
"MEGF10"	2776
"MEGF11"	195
"MEGF6"	33
"MEGF8"	3972
"MEGF9"	3836
"MEI1"	18
"MEI4"	1
"MEIG1"	4
"MEIKIN"	64
"MEIOB"	1
"MEIOC"	5
"MEIS1"	248
"MEIS1-AS2"	0
"MEIS1-AS3"	2
"MEIS2"	776
"MEIS3"	648
"MEIS3P1"	85
"MELK"	2
"MELTF"	79
"MELTF-AS1"	41
"MEMO1"	396
"MEN1"	320
"MEOX1"	0
"MEOX2"	18
"MEOX2-AS1"	11
"MEP1A"	12
"MEP1B"	7
"MEPCE"	461
"MEPE"	103
"MERTK"	496
"MESD"	484
"MESP1"	82
"MESP2"	3
"MEST"	2239
"MESTIT1"	33
"MET"	1021
"METAP1"	635
"METAP1D"	139
"METAP2"	1022
"METRN"	631
"METRNL"	58
"METTL1"	37
"METTL11B"	0
"METTL13"	424
"METTL14"	572
"METTL15"	498
"METTL16"	564
"METTL17"	203
"METTL18"	85
"METTL21A"	224
"METTL21C"	21
"METTL21EP"	125
"METTL22"	118
"METTL23"	109
"METTL24"	104
"METTL25"	357
"METTL26"	280
"METTL27"	7
"METTL2A"	213
"METTL2B"	389
"METTL3"	370
"METTL4"	408
"METTL5"	242
"METTL6"	444
"METTL7A"	1793
"METTL7B"	16
"METTL8"	542
"METTL9"	1373
"MEX3A"	55
"MEX3B"	95
"MEX3C"	697
"MEX3D"	282
"MFAP1"	455
"MFAP2"	0
"MFAP3"	1057
"MFAP3L"	2406
"MFAP4"	12
"MFAP5"	7
"MFF"	1370
"MFGE8"	290
"MFHAS1"	708
"MFN1"	1270
"MFN2"	2474
"MFNG"	13
"MFRP"	21
"MFSD1"	515
"MFSD10"	144
"MFSD11"	471
"MFSD12"	375
"MFSD13A"	167
"MFSD13B"	1
"MFSD14A"	1035
"MFSD14B"	781
"MFSD14C"	273
"MFSD2A"	85
"MFSD2B"	6
"MFSD3"	165
"MFSD4A"	2166
"MFSD4B"	285
"MFSD5"	149
"MFSD6"	3549
"MFSD6L"	1
"MFSD8"	388
"MFSD9"	149
"MGA"	4649
"MGAM"	32
"MGAM2"	14
"MGARP"	28
"MGAT1"	541
"MGAT2"	198
"MGAT3"	1847
"MGAT3-AS1"	0
"MGAT4A"	2542
"MGAT4B"	373
"MGAT4C"	800
"MGAT4D"	2
"MGAT4EP"	0
"MGAT5"	2564
"MGAT5B"	1507
"MGC12916"	13
"MGC15885"	0
